PLOTID,VISIT_NBR,STATECD,UNITCD,COUNTYCD,RETIRED_PLOT,SUBP,CONDID,TREE,BLDG_INTERACTION_ID,ENERGY_USE,ENERGY_INFLUENCE,ELEC_C_AVOIDED,ELEC_AVOIDED,FUEL_C_AVOIDED,FUEL_AVOIDED,BINTA_CN,PLT_CN,SBP_CN,CND_CN,MTRE_CN,PREV_PLT_CN
1857771,2,17,3,31,22053,1,1,3,3,COOLING,SHADING,9.773610066,8.799428075,,,1287854370290487,992948034290487,1287854336290487,1287854331290487,1287854355290487,352769673489998.0
1469478,1,55,5,59,22292,1,1,1,1,COOLING,SHADING,7.02411084,6.323984455,,,785694714290487,923693,785694652290487,785694646290487,785694678290487,
1469478,1,55,5,59,22292,1,1,5,2,COOLING,CLIMATE,9.932603128,8.942573545,,,785694719290487,923693,785694652290487,785694646290487,785694682290487,
1469307,1,55,5,59,22221,1,1,2,1,COOLING,CLIMATE,4.92410571,4.433296779,,,942163628290487,924136,942163483290487,942163480290487,942163504290487,
1469307,1,55,5,59,22221,1,1,35,1,HEATING,SHADING,0.0,0.0,0.0,0.0,942163664290487,924136,942163483290487,942163480290487,942163537290487,
1857035,1,17,3,31,23466,1,1,2,1,HEATING,CLIMATE,3.90673226,3.517329758,86.35836728,420923.5893,785694818290487,352769456489998,785694785290487,785694777290487,785694810290487,
1857035,1,17,3,31,23466,1,1,2,1,HEATING,SHADING,0.0,0.0,0.0,0.0,785694818290487,352769456489998,785694785290487,785694777290487,785694810290487,
1857035,1,17,3,31,23466,1,1,2,3,HEATING,SHADING,-5.181257838,-4.664817337,-113.809307,-554723.5725,785694820290487,352769456489998,785694785290487,785694777290487,785694810290487,
1857855,1,17,3,31,22099,1,1,1,1,HEATING,CLIMATE,6.091544637,5.484371541,134.9507443,657770.0974,785694144290487,352769466489998,785694112290487,785694107290487,785694131290487,
1857855,1,17,3,31,22099,1,1,3,1,HEATING,SHADING,-3.094002833,-2.785608921,-67.96155091,-331254.7567,785694146290487,352769466489998,785694112290487,785694107290487,785694133290487,
1852507,4,17,3,31,20070,1,1,1,1,HEATING,SHADING,-3.828575214,-3.446962995,-84.09685557,-409900.6432,942210919290487,352769479489998,942210893290487,942210890290487,942210912290487,
1852375,4,17,3,31,20046,1,1,3,1,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,942212790290487,352769488489998,942212758290487,942212754290487,942212775290487,
1857032,1,17,3,31,23469,1,1,1,1,HEATING,SHADING,-36.90546445,-33.22692207,-810.649743,-3951228.008,785694231290487,352769522489998,785694214290487,785694207290487,785694229290487,
1852329,4,17,3,31,20200,1,2,1,2,COOLING,SHADING,36.94639419,33.26377214,,,491758669126144,352769746489998,491758652126144,491758651126144,491758664126144,
1852329,4,17,3,31,20200,1,2,1,4,HEATING,CLIMATE,3.133326151,2.821012698,68.63821593,334552.9232,491758671126144,352769746489998,491758652126144,491758651126144,491758664126144,
1852370,5,17,3,31,20112,1,1,2,1,COOLING,CLIMATE,4.92410571,4.433296779,,,491759344126144,352769766489998,491759306126144,491759305126144,491759324126144,
1852370,5,17,3,31,20112,1,1,3,1,COOLING,CLIMATE,4.92410571,4.433296779,,,491759346126144,352769766489998,491759306126144,491759305126144,491759325126144,
1852370,5,17,3,31,20112,1,1,4,2,HEATING,CLIMATE,0.989137905,0.890545847,21.82250993,106366.175,491759349126144,352769766489998,491759306126144,491759305126144,491759326126144,
1796301,4,17,3,97,20087,1,1,12,1,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,491759450126144,352769767489998,491759370126144,491759369126144,491759394126144,
1837533,4,17,3,197,20006,1,1,8,2,COOLING,CLIMATE,9.87041965,8.886588189,,,489743242126144,352769852489998,478152185489998,478152184489998,488918151126144,
1795853,4,17,3,89,20007,1,1,2,1,HEATING,SHADING,-9.161233672,-8.248090136,-201.2317643,-980833.6953,491757498126144,352769784489998,491757463126144,491757461126144,491757477126144,
1795853,4,17,3,89,20007,1,1,5,1,HEATING,CLIMATE,1.96485032,1.769004385,43.51139738,212081.0541,491757504126144,352769784489998,491757463126144,491757461126144,491757480126144,
1795853,4,17,3,89,20007,1,1,5,2,HEATING,SHADING,-1.867271474,-1.681151685,-41.01569138,-199916.61,491757505126144,352769784489998,491757463126144,491757461126144,491757480126144,
1856965,1,17,3,31,23428,1,2,1,1,COOLING,SHADING,7.281876431,6.556057329,,,489743148126144,352769806489998,478150662489998,478150661489998,488917962126144,
1857074,1,17,3,31,23535,1,1,1,1,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,489743168126144,352769817489998,478150984489998,478150982489998,488917976126144,
1856790,1,17,3,31,23171,1,2,1,2,HEATING,CLIMATE,1.979388228,1.782093232,43.67269692,212867.2521,489743178126144,352769825489998,478151202489998,478151201489998,488917982126144,
1852459,5,17,3,31,20051,1,1,1,2,COOLING,SHADING,1.074023039,0.966970078,,,489743194126144,352769833489998,478151483489998,478151481489998,488917998126144,
1796375,4,17,3,97,20011,1,2,14,1,HEATING,SHADING,-0.661675824,-0.595723462,-14.53408986,-70841.32626,489743211126144,352769839489998,478151657489998,478151656489998,488918024126144,
1796375,4,17,3,97,20011,1,2,26,1,COOLING,CLIMATE,3.206941646,2.887290588,,,489743223126144,352769839489998,478151657489998,478151656489998,488918036126144,
1857727,1,17,3,31,21962,1,1,1,3,COOLING,SHADING,0.97736093,0.879942738,,,785696761290487,352769531489998,785696724290487,785696719290487,785696745290487,
1857727,1,17,3,31,21962,1,2,3,2,COOLING,CLIMATE,0.0,0.0,,,785696767290487,352769531489998,785696724290487,785696720290487,785696747290487,
1857727,1,17,3,31,21962,1,2,3,2,HEATING,CLIMATE,0.0,0.0,0.0,0.0,785696767290487,352769531489998,785696724290487,785696720290487,785696747290487,
1857355,1,17,3,31,23807,1,2,1,3,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,785697049290487,352769541489998,785697019290487,785697015290487,785697036290487,
1853029,4,17,3,43,20061,1,1,4,2,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,942084231290487,352769571489998,942084184290487,942084179290487,942084206290487,
1796131,4,17,3,93,20008,1,1,2,1,COOLING,SHADING,43.31176893,38.99467985,,,942083013290487,352769574489998,942082970290487,942082966290487,942082986290487,
1796131,4,17,3,93,20008,1,1,7,1,HEATING,SHADING,-8.437013157,-7.596056108,-185.3238443,-903296.1157,942083022290487,352769574489998,942082970290487,942082966290487,942082991290487,
1857977,1,17,3,31,22301,1,1,1,3,COOLING,CLIMATE,5.030047367,4.52867873,,,785695246290487,352769606489998,785695212290487,785695205290487,785695230290487,
1837455,4,17,3,197,20165,1,1,3,2,HEATING,SHADING,-0.05176082,-0.046601574,-1.13695617,-5541.694304,785695457290487,352769621489998,785695426290487,785695423290487,785695440290487,
1837534,4,17,3,197,20021,1,1,1,1,HEATING,SHADING,0.0,0.0,0.0,0.0,785694546290487,352769651489998,785694526290487,785694523290487,785694540290487,
1857132,1,17,3,31,23612,1,1,2,3,COOLING,CLIMATE,4.92410571,4.433296779,,,707805280126144,352769670489998,707805244126144,707805238126144,707805262126144,
1837523,4,17,3,197,20124,1,2,14,1,COOLING,CLIMATE,5.051235698,4.54775512,,,707806580126144,352769714489998,707806501126144,707806494126144,707806532126144,
1837523,4,17,3,197,20124,1,2,6,1,HEATING,SHADING,-5.693689962,-5.126172925,-125.0651732,-609586.3467,707806570126144,352769714489998,707806501126144,707806494126144,707806524126144,
1854662,1,17,3,31,23221,1,1,3,1,HEATING,SHADING,-7.234868429,-6.513734837,-158.9180442,-774590.2997,491758023126144,352769725489998,491757995126144,491757993126144,491758011126144,
1854662,1,17,3,31,23221,1,1,3,4,HEATING,SHADING,-0.02588041,-0.023300787,-0.568478085,-2770.847152,491758026126144,352769725489998,491757995126144,491757993126144,491758011126144,
1856834,1,17,3,31,23262,1,1,3,4,COOLING,CLIMATE,4.975563086,4.479625155,,,491758126126144,352769727489998,491758094126144,491758092126144,491758110126144,
1852387,4,17,3,31,20101,1,1,4,3,COOLING,CLIMATE,5.01188594,4.512327538,,,491758244126144,352769731489998,491758221126144,491758218126144,491758237126144,
1852387,4,17,3,31,20101,1,1,4,3,HEATING,CLIMATE,3.90673226,3.517329758,86.35836728,420923.5893,491758244126144,352769731489998,491758221126144,491758218126144,491758237126144,
1467748,1,55,5,59,21502,1,1,1,2,HEATING,CLIMATE,4.530964368,4.079341696,100.2419036,488594.0202,1287172494290487,924142,1287172460290487,1287172455290487,1287172475290487,
1467826,1,55,5,59,21541,1,1,2,2,HEATING,SHADING,-6.486924599,-5.84034211,-142.489028,-694512.8193,1287177527290487,924143,1287177476290487,1287177472290487,1287177494290487,
1467826,1,55,5,59,21541,1,1,4,1,COOLING,CLIMATE,9.851764607,8.869792582,,,1287177530290487,924143,1287177476290487,1287177472290487,1287177496290487,
1467826,1,55,5,59,21541,1,1,7,3,COOLING,SHADING,6.121931118,5.511729258,,,1287177538290487,924143,1287177476290487,1287177472290487,1287177499290487,
1852408,4,17,3,31,20178,1,1,4,1,COOLING,CLIMATE,1.758872989,1.58355779,,,1287853473290487,352769427489998,1287853432290487,1287853426290487,1287853448290487,
1852408,4,17,3,31,20178,1,1,8,3,COOLING,SHADING,17.20942917,15.49408388,,,1287853484290487,352769427489998,1287853432290487,1287853426290487,1287853451290487,
1857694,2,17,3,31,21834,1,1,1,2,COOLING,SHADING,0.089501921,0.080580841,,,942084427290487,559740547126144,942084391290487,942084385290487,942084409290487,352769803489998.0
1857067,2,17,3,31,23488,1,1,3,1,HEATING,SHADING,-8.889920326,-8.003819875,-195.2722106,-951785.9402,942083272290487,559740571126144,942083233290487,942083224290487,942083253290487,352769812489998.0
1856834,2,17,3,31,23262,1,1,4,1,HEATING,CLIMATE,2.346151991,2.112299914,51.64952658,251747.5121,942230982290487,781817043290487,942230941290487,942230933290487,942230962290487,352769727489998.0
1854662,2,17,3,31,23221,1,1,1,3,COOLING,CLIMATE,4.933186423,4.441472375,,,942231567290487,781817055290487,942231533290487,942231527290487,942231554290487,352769725489998.0
1857349,2,17,3,31,23813,1,2,1,3,HEATING,SHADING,-0.167359981,-0.150678419,-3.67615819,-17918.14446,942231953290487,781817061290487,942231929290487,942231924290487,942231946290487,352769753489998.0
1857806,2,17,3,31,22075,1,2,5,3,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,1287853543290487,992948013290487,1287853505290487,1287853499290487,1287853527290487,352769680489998.0
1857132,2,17,3,31,23612,1,1,3,1,HEATING,CLIMATE,1.979388228,1.782093232,43.67269692,212867.2521,1287852775290487,992948058290487,1287852748290487,1287852742290487,1287852767290487,352769670489998.0
1857132,2,17,3,31,23612,1,1,4,1,COOLING,CLIMATE,9.851764607,8.869792582,,,1287852779290487,992948058290487,1287852748290487,1287852742290487,1287852768290487,352769670489998.0
1469295,1,55,5,59,22215,1,1,1,1,HEATING,SHADING,-13.393112,-12.05815712,-294.1874046,-1433913.38,489743569126144,923464,478152716489998,478152715489998,488921596126144,
1467849,1,55,5,59,21553,1,1,4,1,COOLING,CLIMATE,5.036101176,4.534129127,,,785692942290487,923694,785692881290487,785692876290487,785692902290487,
1467849,1,55,5,59,21553,1,1,4,2,COOLING,SHADING,0.479730291,0.431913302,,,785692943290487,923694,785692881290487,785692876290487,785692902290487,
1467849,1,55,5,59,21553,1,1,7,2,HEATING,SHADING,-8.889920326,-8.003819875,-195.2722106,-951785.9402,785692952290487,923694,785692881290487,785692876290487,785692905290487,
1857035,1,17,3,31,23466,1,1,3,1,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,785694822290487,352769456489998,785694785290487,785694777290487,785694811290487,
1837453,4,17,3,197,20077,1,2,1,2,HEATING,SHADING,-0.02588041,-0.023300787,-0.568478085,-2770.847152,942212219290487,352769475489998,942212200290487,942212197290487,942212215290487,
1852723,4,17,3,37,20200,1,1,2,2,COOLING,SHADING,4.102768079,3.693825759,,,942211109290487,352769495489998,942211084290487,942211082290487,942211098290487,
1856986,1,17,3,31,23407,1,1,1,2,COOLING,CLIMATE,9.895293041,8.908982332,,,785693273290487,352769519489998,785693238290487,785693233290487,785693257290487,
1852329,4,17,3,31,20200,1,2,2,1,COOLING,SHADING,0.53701152,0.483485039,,,491758672126144,352769746489998,491758652126144,491758651126144,491758665126144,
1857910,1,17,3,31,22179,1,3,2,1,HEATING,SHADING,-5.111380909,-4.601905373,-112.2744201,-547242.3043,491758761126144,352769749489998,491758740126144,491758739126144,491758757126144,
1852370,5,17,3,31,20112,1,1,3,1,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,491759346126144,352769766489998,491759306126144,491759305126144,491759325126144,
1852370,5,17,3,31,20112,1,1,4,2,COOLING,SHADING,5.799724343,5.221638357,,,491759349126144,352769766489998,491759306126144,491759305126144,491759326126144,
1852370,5,17,3,31,20112,1,1,10,1,HEATING,SHADING,-0.597837479,-0.538248187,-13.13184392,-64006.56997,491759356126144,352769766489998,491759306126144,491759305126144,491759330126144,
1796301,4,17,3,97,20087,1,1,6,1,COOLING,SHADING,1.632515033,1.46979453,,,491759444126144,352769767489998,491759370126144,491759369126144,491759388126144,
1796301,4,17,3,97,20087,1,1,19,2,HEATING,CLIMATE,1.692145732,1.523481555,37.44735199,182523.9905,491759459126144,352769767489998,491759370126144,491759369126144,491759401126144,
1797337,4,17,3,111,20061,1,1,2,1,HEATING,CLIMATE,7.732914201,6.962138029,172.0056575,838381.2826,489743245126144,352769854489998,478152242489998,478152240489998,488918153126144,
1797337,4,17,3,111,20061,1,1,2,1,HEATING,SHADING,-1.017469865,-0.916053826,-22.34931052,-108933.8798,489743245126144,352769854489998,478152242489998,478152240489998,488918153126144,
1853014,4,17,3,43,20006,1,1,1,4,HEATING,CLIMATE,1.96485032,1.769004385,43.51139738,212081.0541,491757411126144,352769781489998,491757386126144,491757385126144,491757400126144,
1854651,1,17,3,31,23232,1,2,1,1,COOLING,SHADING,96.47591237,86.85970139,,,489743140126144,352769800489998,478150005489998,478150004489998,488917949126144,
1856965,1,17,3,31,23428,1,2,1,3,HEATING,SHADING,-1.458361021,-1.312999273,-32.03373821,-156137.2278,489743150126144,352769806489998,478150662489998,478150661489998,488917962126144,
1857913,1,17,3,31,22176,1,2,1,3,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,489743175126144,352769819489998,478151048489998,478151047489998,488917978126144,
1856790,1,17,3,31,23171,1,2,1,1,HEATING,CLIMATE,1.979388228,1.782093232,43.67269692,212867.2521,489743177126144,352769825489998,478151202489998,478151201489998,488917982126144,
1852341,4,17,3,31,20182,1,1,4,1,HEATING,SHADING,-0.329975227,-0.297085034,-7.248095567,-35328.3011,489743189126144,352769831489998,478151403489998,478151402489998,488917989126144,
1852459,5,17,3,31,20051,1,1,1,1,HEATING,SHADING,-17.05519037,-15.35521879,-374.6270611,-1825988.288,489743193126144,352769833489998,478151483489998,478151481489998,488917998126144,
1852459,5,17,3,31,20051,1,1,1,2,HEATING,CLIMATE,9.691818983,8.725789497,214.4972721,1045491.763,489743194126144,352769833489998,478151483489998,478151481489998,488917998126144,
1852998,4,17,3,43,20016,1,1,1,3,COOLING,CLIMATE,5.069397125,4.564106311,,,489743197126144,352769835489998,478151558489998,478151556489998,488918006126144,
1852998,4,17,3,43,20016,1,1,3,2,COOLING,CLIMATE,10.1502453,9.138522292,,,489743202126144,352769835489998,478151558489998,478151556489998,488918008126144,
1796375,4,17,3,97,20011,1,2,11,1,COOLING,CLIMATE,4.893836665,4.406044793,,,489743208126144,352769839489998,478151657489998,478151656489998,488918021126144,
1853029,4,17,3,43,20061,1,1,2,2,HEATING,SHADING,-11.37185225,-10.23836589,-249.7892721,-1217510.246,942084227290487,352769571489998,942084184290487,942084179290487,942084204290487,
1852501,4,17,3,31,20024,1,1,1,1,COOLING,SHADING,39.62786848,35.6779712,,,785697084290487,352769585489998,785697064290487,785697061290487,785697077290487,
1852501,4,17,3,31,20024,1,1,2,2,COOLING,CLIMATE,5.027020462,4.525953531,,,785697087290487,352769585489998,785697064290487,785697061290487,785697078290487,
1857977,1,17,3,31,22301,1,1,2,1,HEATING,CLIMATE,4.843080422,4.360347665,107.1836717,522429.2356,785695247290487,352769606489998,785695212290487,785695205290487,785695231290487,
1857977,1,17,3,31,22301,1,1,3,2,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,785695251290487,352769606489998,785695212290487,785695205290487,785695232290487,
1857977,1,17,3,31,22301,1,1,4,1,HEATING,CLIMATE,4.843080422,4.360347665,107.1836717,522429.2356,785695253290487,352769606489998,785695212290487,785695205290487,785695233290487,
1854669,1,17,3,31,23592,1,1,4,3,COOLING,CLIMATE,5.030047367,4.52867873,,,785693691290487,352769614489998,785693645290487,785693638290487,785693666290487,
1852442,4,17,3,31,20004,1,1,6,2,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,785698309290487,352769622489998,785698266290487,785698261290487,785698290290487,
1837534,4,17,3,197,20021,1,1,2,2,HEATING,CLIMATE,8.130273071,7.319890259,179.7689254,876220.6107,785694549290487,352769651489998,785694526290487,785694523290487,785694541290487,
1857132,1,17,3,31,23612,1,1,3,2,COOLING,CLIMATE,9.851764607,8.869792582,,,707805283126144,352769670489998,707805244126144,707805238126144,707805263126144,
1856834,1,17,3,31,23262,1,1,4,3,COOLING,CLIMATE,1.738168656,1.564917156,,,491758129126144,352769727489998,491758094126144,491758092126144,491758111126144,
1467748,1,55,5,59,21502,1,1,2,2,HEATING,SHADING,-7.300863676,-6.573152025,-160.3676678,-781655.9815,1287172497290487,924142,1287172460290487,1287172455290487,1287172476290487,
1467826,1,55,5,59,21541,1,1,3,2,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,1287177529290487,924143,1287177476290487,1287177472290487,1287177495290487,
1855668,1,17,3,31,22170,1,3,1,1,HEATING,CLIMATE,1.979388228,1.782093232,43.67269692,212867.2521,785697442290487,352769404489998,785697423290487,785697416290487,785697440290487,
1857898,1,17,3,31,22191,1,2,2,1,COOLING,CLIMATE,5.005832131,4.506877141,,,785693206290487,352769406489998,785693175290487,785693173290487,785693195290487,
1852362,4,17,3,31,20100,1,1,5,1,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,1287852866290487,352769416489998,1287852831290487,1287852826290487,1287852848290487,
1856834,2,17,3,31,23262,1,1,4,3,COOLING,SHADING,7.99431152,7.19748064,,,942230984290487,781817043290487,942230941290487,942230933290487,942230962290487,352769727489998.0
1854662,2,17,3,31,23221,1,1,1,1,HEATING,CLIMATE,0.989137905,0.890545847,21.82250993,106366.175,942231565290487,781817055290487,942231533290487,942231527290487,942231554290487,352769725489998.0
1854661,2,17,3,31,23222,1,1,1,1,COOLING,CLIMATE,3.805027021,3.425761962,,,1287852592290487,992948043290487,1287852575290487,1287852566290487,1287852588290487,352769663489998.0
1854661,2,17,3,31,23222,1,1,2,1,HEATING,WINDBREAK,12.36195946,11.12978443,267.0343029,1301565.104,1287852595290487,992948043290487,1287852575290487,1287852566290487,1287852589290487,352769663489998.0
1854661,2,17,3,31,23222,1,1,2,2,COOLING,SHADING,0.572812309,0.515717394,,,1287852596290487,992948043290487,1287852575290487,1287852566290487,1287852589290487,352769663489998.0
1854661,2,17,3,31,23222,1,1,2,2,HEATING,SHADING,-0.023723709,-0.021359055,-0.521104911,-2539.943222,1287852596290487,992948043290487,1287852575290487,1287852566290487,1287852589290487,352769663489998.0
