PLOTID,VISIT_NBR,STATECD,UNITCD,COUNTYCD,RETIRED_PLOT,SUBP,CONDID,TREE,STEM,MOTHER_TREE,OFFSET_POINT,DIST,AZIMUTH,STATUSCD,TREECLCD,SPCD,SPGRPCD,STANDING_DEAD_CD,UTILCLCD,MORTYR,DIA,DIACHECK,DIAHTCD,LTDMP,TOTAL_LENGTH,ACTUAL_LENGTH,HTCD,ABNORMAL_STEM_TERMINATION,RECONCILECD,BOLE_STUMP_REMOVED,FIELD_PREV_DIA,FIELD_PREV_STATUS_CD,FIELD_PREV_NBR_STEMS,CROWN_CLASS_CD,COMP_CROWN_RATIO,DMG_ROOT_STEM_GIRDLING,DMG_TRUNK_BARK_INCLUSION,DMG_TOPPING_PRUNING,DMG_EXCESS_MULCH,DMG_SIDEWALK_ROOT_CONFLICT,DMG_OVERHEAD_WIRES,DMG_IMPROPER_PLANTING,DAMAGE_AGENT_1,DAMAGE_AGENT_2,DAMAGE_AGENT_3,NBR_STEMS,CULL_FLD,ROUGHCULL,CAUSE_OF_DEATH,DECAYCD,MORTALITY_CD,TREECLCD_NRS,TREECLCD_SRS,TREECLCD_PNWRS,TREECLCD_RMRS,TREE_GRADE,TREE_SITE_INDEX,BASAL_AREA,TPA_UNADJ,CARBON_AG,CARBON_BG,DRYBIO_AG,DRYBIO_BG,DRYBIO_BOLE,DRYBIO_BOLE_BARK,DRYBIO_BRANCH,DRYBIO_FOLIAGE,DRYBIO_SAWLOG,DRYBIO_SAWLOG_BARK,DRYBIO_STEM,DRYBIO_STEM_BARK,DRYBIO_STUMP,DRYBIO_STUMP_BARK,VOLBFGRS,VOLBFNET,VOLBSGRS,VOLBSNET,VOLCFGRS,VOLCFGRS_BARK,VOLCFGRS_STUMP,VOLCFGRS_STUMP_BARK,VOLCFGRS_TOP,VOLCFGRS_TOP_BARK,VOLCFNET,VOLCFNET_BARK,VOLCFSND,VOLCFSND_BARK,VOLCFSND_STUMP,VOLCFSND_STUMP_BARK,VOLCFSND_TOP,VOLCFSND_TOP_BARK,VOLCSGRS,VOLCSGRS_BARK,VOLCSNET,VOLCSNET_BARK,VOLCSSND,VOLCSSND_BARK,VOLTSGRS,VOLTSGRS_BARK,VOLTSSND,VOLTSSND_BARK,CN,PLT_CN,SBP_CN,CND_CN,MTRE_CN,PREV_PLT_CN,PREV_TRE_CN
1915979,4,18,4,89,29990,1,1,17,17,,,,,1,3.0,316,32,,,,9.4,0.0,1,4.8,34.0,,1.0,,,,,,,2.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,3.0,,,,,60.0,0.48191544,6.0180462857,166.479705,22.73587,342.550833,46.781626,182.130208,35.716321,86.356012,17.138945,,,214.19123,42.003591,21.473621,4.211046,,,,,5.23226,1.233438,0.616897,0.145426,0.304156,0.071701,4.342775,1.060757,5.075292,1.233438,0.59839,0.145426,0.295031,0.071701,,,,,,,6.153313,1.450564,5.968713,1.450564,707807033126144,352769717489998,707806982126144,707806980126144,707807012126144,,
1915979,4,18,4,89,29990,1,1,5,5,,,,,1,2.0,922,41,,,,6.0,0.0,1,,41.0,,3.0,,,,,,,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,2.0,,,,,60.0,0.196344,6.0180462857,49.701663,9.511273,103.54513,19.815153,49.783295,9.669268,23.327265,5.797441,,,67.171362,13.046503,4.511387,0.876234,,,,,2.368628,0.455632,0.214646,0.04129,0.612657,0.117851,2.321255,0.451076,2.344941,0.455632,0.2125,0.04129,0.60653,0.117851,,,,,,,3.195931,0.614773,3.163971,0.614773,707807021126144,352769717489998,707806982126144,707806980126144,707807000126144,,
1915979,4,18,4,89,29990,11,1,21,21,,,,,1,2.0,922,41,,,,2.4,0.0,1,,18.0,,1.0,,,,,,,4.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,60.0,0.03141504,74.9652824512,4.492984,1.450088,9.360384,3.021017,,,2.455617,1.151372,,,5.352246,1.552521,,,,,,,,,,,,,,,,,,,,,,,,,,,0.248473,0.056334,0.248473,0.056334,707807037126144,352769717489998,707806983126144,707806980126144,707807014126144,,
1856828,1,17,3,31,23268,1,1,5,5,,,,,1,3.0,544,36,,,,7.5,0.0,1,,33.0,,1.0,,,,,,,4.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15087.0,22500.0,0.0,,2.0,,,,,3.0,,,,,60.0,0.3067875,6.0180462857,88.429254,18.460713,181.953197,37.985006,102.331622,21.429777,26.890278,6.015368,,,128.21316,26.849759,14.989343,3.138993,,,,,3.574179,0.630608,0.523539,0.09237,0.380436,0.067122,2.78786,0.510792,3.466954,0.630608,0.507833,0.09237,0.369023,0.067122,,,,,,,4.478154,0.7901,4.34381,0.7901,491758069126144,352769726489998,491758045126144,491758043126144,491758060126144,,
1856828,1,17,3,31,23268,1,1,6,6,,,,,1,3.0,552,42,,,,6.1,0.0,1,,26.0,,1.0,,,,,,,3.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,3.0,,,,,60.0,0.20294334,6.0180462857,55.078478,8.782103,130.209168,20.761474,58.091656,9.421843,36.843298,4.977653,,,80.336201,13.02967,10.492695,1.701803,,,,,1.63495,0.32893,0.29531,0.059412,0.330748,0.066542,1.422406,0.292748,1.602251,0.32893,0.289403,0.059412,0.324133,0.066542,,,,,,,2.261007,0.454884,2.215787,0.454884,491758070126144,352769726489998,491758045126144,491758043126144,491758061126144,,
1795839,4,17,3,89,20028,13,1,16,16,,,,,1,2.0,6918,55,,,,1.3,0.0,1,,15.0,,1.0,,,,,,,5.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23003.0,0.0,,,,,,,,,,,,,,0.00921726,74.9652824512,1.366688,0.337694,2.877237,0.710936,,,0.389282,0.300079,,,2.005996,0.481959,,,,,,,,,,,,,,,,,,,,,,,,,,,0.063455,0.02757,0.063455,0.02757,1287854042290487,352769435489998,1287853974290487,1287853966290487,1287854014290487,,
1795839,4,17,3,89,20028,13,1,15,15,,,,,2,,6918,55,1.0,,,1.8,0.0,1,,15.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,0.01767096,74.9652824512,1.901433,0.563586,4.019943,1.191514,,,0.415322,0.0,,,3.01725,0.587371,,,,,,,,,,,,,,,,,,,,,,,,,,,0.117551,0.048269,0.117551,0.038615,1287854041290487,352769435489998,1287853974290487,1287853966290487,1287854013290487,,
1916239,5,18,4,89,20090,1,1,3,4,3.0,,,,1,3.0,681,42,,,,11.0,0.0,1,6.0,38.0,,1.0,,,,,,,5.0,45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22500.0,0.0,,,2.0,,,,,3.0,,,,,60.0,0.659934,6.0180462857,264.725135,40.730795,518.053102,79.708013,261.152102,45.749691,167.886784,14.353084,,,297.967207,52.199112,29.044258,5.088092,,,,,8.321136,2.053105,0.925442,0.228338,0.247604,0.061092,6.656909,1.704077,8.071502,2.053105,0.897679,0.228338,0.240176,0.061092,,,,,,,9.494182,2.342535,9.209357,2.342535,1287852533290487,352769444489998,1287852508290487,1287852502290487,1287852529290487,,
1915895,5,18,4,89,20113,1,1,3,3,,,,,1,3.0,407,29,,,,9.8,0.0,1,,65.0,,3.0,,,,,,,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,3.0,,,,,47.0,0.52380216,6.0180462857,392.167049,87.603535,832.626431,185.994766,533.081583,69.150187,173.530083,19.459466,,,583.416787,75.679561,29.037853,3.766727,,,,,15.061862,1.434774,0.820445,0.078155,0.601742,0.057321,12.200108,1.20521,14.610006,1.434774,0.795832,0.078155,0.58369,0.057321,,,,,,,16.484049,1.57025,15.989527,1.57025,1287853162290487,352769446489998,1287853138290487,1287853135290487,1287853154290487,,
1917873,4,18,4,73,20155,1,1,18,18,,,,,1,2.0,802,25,,,,26.6,0.0,1,,97.0,,1.0,,,,,,,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,2.0,,,,1.0,50.0,3.85903224,6.0180462857,4415.641606,647.259368,8902.503238,1304.958404,4699.744632,599.515467,3333.030569,147.186392,4583.240407,584.653791,4939.387535,630.085134,232.327698,29.636514,556.797571,409.019966,,,132.207538,18.426378,6.535562,0.910892,0.205783,0.028681,130.885462,18.426378,130.885462,18.426378,6.470206,0.910892,0.203725,0.028681,128.930182,17.969598,127.64088,17.969598,127.64088,17.969598,138.948882,19.365951,137.559394,19.365951,942083098290487,352769577489998,942083039290487,942083037290487,942083071290487,,
1917873,4,18,4,73,20155,1,1,9,9,,,,,1,3.0,931,41,,,,5.0,0.0,1,5.3,25.0,,1.0,,,,,,,5.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22043.0,22500.0,0.0,,2.0,,,,,3.0,,,,,50.0,0.13635,6.0180462857,26.165497,3.709368,58.145548,8.243039,19.636935,4.581806,13.949792,4.834335,,,35.834612,8.361144,4.02812,0.939865,,,,,0.818429,0.162827,0.167884,0.033401,0.507203,0.100909,0.728402,0.148173,0.802061,0.162827,0.164527,0.033401,0.497059,0.100909,,,,,,,1.493517,0.297137,1.463647,0.297137,942083089290487,352769577489998,942083039290487,942083037290487,942083062290487,,
1915171,4,18,4,89,20095,1,1,2,2,,,,,1,3.0,7649,55,,,,5.1,0.0,1,,21.0,,1.0,,,,,,,3.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,3.0,,,,,60.0,0.14185854,6.0180462857,36.578619,4.125657,77.497073,8.740799,23.648512,4.440411,24.300866,3.634373,,,44.786735,8.409472,7.062326,1.326072,,,,,0.632489,0.201984,0.188885,0.06032,0.376465,0.120223,0.562915,0.183805,0.619839,0.201984,0.185107,0.06032,0.368936,0.120223,,,,,,,1.197839,0.382527,1.173882,0.382527,942083160290487,352769579489998,942083136290487,942083133290487,942083156290487,,
1915119,4,18,4,127,20096,1,1,11,11,,,,,1,3.0,931,41,,,,5.3,0.0,1,,50.0,,1.0,,,,,,,5.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,3.0,,,,,72.0,0.15320286,6.0180462857,49.209568,9.206191,109.354596,20.458202,51.51441,9.248273,13.874915,3.367164,,,80.94737,14.53231,4.968043,0.891902,,,,,2.081753,0.349265,0.200764,0.033683,0.988654,0.165871,1.831942,0.314339,2.040117,0.349265,0.196749,0.033683,0.96888,0.165871,,,,,,,3.27117,0.548819,3.205747,0.548819,942084324290487,352769580489998,942084252290487,942084249290487,942084283290487,,
1857893,1,17,3,31,22196,1,1,1,1,,,,,1,3.0,452,41,,,,15.1,0.0,1,,39.0,,1.0,,,,,,,3.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,3.0,,,,,60.0,1.24356654,6.0180462857,361.588071,52.277962,753.308481,108.912421,335.672677,80.915044,288.081273,25.681497,,,374.864774,90.362433,35.772689,8.623129,,,,,15.916268,3.696808,1.696199,0.393969,0.162135,0.037658,11.937201,2.920479,15.279617,3.696808,1.628351,0.393969,0.155649,0.037658,,,,,,,17.774602,4.128436,17.063618,4.128436,491758476126144,352769741489998,491758466126144,491758465126144,491758475126144,,
1858000,1,17,3,31,22332,1,2,2,2,,,,,1,3.0,320,31,,,,15.9,0.0,1,,34.0,,1.0,,,,,,,1.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,3.0,,,,,60.0,1.37882574,6.0180462857,443.945673,75.501728,930.703717,158.284545,546.437593,108.376482,205.033596,28.0024,,,605.566449,120.103672,55.52602,11.01263,,,,,19.906962,3.384478,2.022837,0.343912,0.131253,0.022315,16.721848,2.910651,19.508823,3.384478,1.982381,0.343912,0.128628,0.022315,,,,,,,22.061052,3.750705,21.619831,3.750705,785696696290487,352769464489998,785696678290487,785696673290487,785696694290487,,
1855687,1,17,3,31,22151,1,1,6,6,,,,,1,2.0,742,37,,,,9.4,0.0,1,,40.0,,1.0,,,,,,,3.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,2.0,,,,,60.0,0.48191544,6.0180462857,126.902479,28.466632,271.159144,60.826137,146.865244,25.774574,77.171595,38.62777,,,165.025827,28.961722,12.50536,2.194667,,,,,8.0478,3.18526,0.685258,0.27122,0.30989,0.122652,7.886844,3.153407,7.967322,3.18526,0.678406,0.27122,0.306791,0.122652,,,,,,,9.042949,3.579132,8.952519,3.579132,785694090290487,352769465489998,785694067290487,785694064290487,785694084290487,,
1852359,4,17,3,31,20203,1,1,7,7,,,,,1,3.0,974,41,,,,13.0,0.0,1,,62.0,,1.0,,,,,,,3.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12000.0,0.0,,,0.0,,,,,3.0,,,,,60.0,0.921726,6.0180462857,485.685204,81.840118,1096.354863,184.740673,678.287709,92.642794,258.345307,18.850566,,,737.305866,100.70369,48.110516,6.571095,,,,,19.89513,4.302486,1.411149,0.305173,0.319936,0.069189,15.31925,3.441989,19.298276,4.302486,1.368814,0.305173,0.310338,0.069189,,,,,,,21.626215,4.676848,20.977428,4.676848,942212711290487,352769474489998,942212660290487,942212656290487,942212694290487,,
1915119,4,18,4,127,20096,1,1,26,26,,,,,1,2.0,541,36,,,,6.0,0.0,1,,63.0,,1.0,,,,,,,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15087.0,0.0,,,0.0,,,,,2.0,,,,,76.0,0.196344,6.0180462857,123.410713,24.412781,260.360155,51.503756,146.954169,24.071802,45.302554,5.459066,,,184.788374,30.269227,9.303535,1.523964,,,,,4.299821,1.183482,0.272218,0.074925,0.834796,0.229769,4.213825,1.171647,4.256823,1.183482,0.269496,0.074925,0.826448,0.229769,,,,,,,5.406835,1.488176,5.352767,1.488176,942084339290487,352769580489998,942084252290487,942084249290487,942084298290487,,
1915119,4,18,4,127,20096,12,1,40,40,,,,,1,2.0,314,31,,,,3.1,0.0,1,,30.0,,1.0,,,,,,,5.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,68.0,0.05241294,74.9652824512,15.850035,3.654439,33.368494,7.693557,,,5.440343,2.632554,,,22.110113,5.818039,,,,,,,,,,,,,,,,,,,,,,,,,,,0.717843,0.234321,0.717843,0.234321,942084353290487,352769580489998,942084254290487,942084249290487,942084312290487,,
1915119,4,18,4,127,20096,1,1,34,34,,,,,1,2.0,621,39,,,,11.2,0.0,1,4.2,84.0,,1.0,,,,,,,3.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,2.0,,,,4.0,72.0,0.68414976,6.0180462857,351.225636,69.805468,768.54625,152.747194,551.499982,103.13052,67.963265,12.320668,334.316306,62.517164,590.213108,110.369877,24.160145,4.517948,72.416426,70.845459,,,20.321747,4.636379,0.890256,0.203111,0.53625,0.122345,20.118529,4.636379,20.118529,4.636379,0.881354,0.203111,0.530888,0.122345,12.318933,2.810548,12.195744,2.810548,12.195744,2.810548,21.748253,4.961835,21.530771,4.961835,942084347290487,352769580489998,942084252290487,942084249290487,942084306290487,,
1915975,4,18,4,89,20027,1,2,2,2,,,,,1,2.0,837,28,,,,13.7,0.0,1,,80.0,,1.0,,,,,,,3.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,2.0,,,,5.0,81.0,1.02366126,6.0180462857,758.798717,146.15554,1604.225616,308.996912,1002.238364,190.63757,333.151448,26.90362,801.090027,152.376781,1067.939472,203.134696,52.042117,9.899025,118.004516,108.132848,,,29.747373,6.615743,1.544659,0.343528,0.405412,0.090163,29.152426,6.549585,29.4499,6.615743,1.529212,0.343528,0.401358,0.090163,23.777102,5.287969,23.30156,5.235089,23.539331,5.287969,31.697444,7.049434,31.380469,7.049434,942084691290487,352769581489998,942084659290487,942084656290487,942084682290487,,
1915119,4,18,4,127,20096,1,1,1,1,,,,,1,2.0,972,41,,,,5.2,0.0,1,0.0,35.0,,1.0,,,,,,,5.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23003.0,0.0,,,0.0,,,,,2.0,,,,,73.0,0.14747616,6.0180462857,48.816377,6.334563,102.340413,13.280006,39.24444,6.163497,31.404462,2.936317,,,61.307379,9.628571,6.440976,1.011581,,,,,1.266469,0.283892,0.207859,0.046594,0.504141,0.113008,1.24114,0.281053,1.253804,0.283892,0.20578,0.046594,0.4991,0.113008,,,,,,,1.978469,0.443494,1.958684,0.443494,942084314290487,352769580489998,942084252290487,942084249290487,942084273290487,,
1915119,4,18,4,127,20096,1,1,38,38,,,,,1,2.0,972,41,,,,9.1,0.0,1,,40.0,,3.0,,,,,,,4.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23003.0,0.0,,,0.0,,,,,2.0,,,,,73.0,0.45164574,6.0180462857,189.256145,23.612132,396.763406,49.501326,194.884706,37.681241,125.140046,7.13637,,,227.613885,44.009475,21.315701,4.121422,,,,,5.65186,1.427348,0.618178,0.156118,0.331003,0.083593,5.538823,1.413075,5.595341,1.427348,0.611996,0.156118,0.327693,0.083593,,,,,,,6.60104,1.667059,6.53503,1.667059,942084351290487,352769580489998,942084252290487,942084249290487,942084310290487,,
1915119,4,18,4,127,20096,1,1,39,39,,,,,1,2.0,931,41,,,,5.3,0.0,1,4.8,48.0,,3.0,,,,,,,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23003.0,0.0,,,0.0,,,,,2.0,,,,,72.0,0.15320286,6.0180462857,47.920405,8.877169,106.489788,19.727041,49.713785,9.022044,14.058413,3.465683,,,78.233568,14.197807,4.976626,0.903157,,,,,1.998076,0.33835,0.200018,0.033871,0.946237,0.160234,1.958114,0.334967,1.978095,0.33835,0.198018,0.033871,0.936774,0.160234,,,,,,,3.144331,0.532455,3.112888,0.532455,942084352290487,352769580489998,942084252290487,942084249290487,942084311290487,,
1857910,1,17,3,31,22179,1,3,2,2,,,,,1,2.0,8253,55,,,,22.3,0.0,1,,80.0,,1.0,,,,,,,3.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,2.0,,,,5.0,60.0,2.71221966,6.0180462857,1693.676439,260.594682,3550.684358,546.320089,2115.166815,306.40184,987.248164,50.021133,2022.311793,292.950916,2239.08381,324.352384,118.438906,17.156991,478.172081,399.376002,,,73.936058,13.800899,4.140054,0.772782,0.191488,0.035743,72.457337,13.66289,73.196698,13.800899,4.098654,0.772782,0.189573,0.035743,70.690293,13.195045,69.276488,13.063094,69.98339,13.195045,78.267601,14.609424,77.484925,14.609424,491758759126144,352769749489998,491758740126144,491758739126144,491758757126144,,
1852479,4,17,3,31,20133,1,1,28,28,,,,,1,2.0,731,41,,,,11.4,0.0,1,5.4,64.0,,1.0,,,,,,,3.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,2.0,,,,3.0,62.0,0.70880184,6.0180462857,356.621386,64.595153,723.369952,131.02465,482.793555,28.473608,161.131884,24.823224,268.160744,15.815256,530.925777,31.312291,33.378052,1.96853,71.182492,68.147303,,,16.128479,1.894491,1.115046,0.130976,0.492886,0.057896,16.128479,1.913436,15.967194,1.894491,1.103896,0.130976,0.487957,0.057896,8.958332,1.052268,8.958332,1.062791,8.868749,1.052268,17.736412,2.083363,17.559048,2.083363,491759003126144,352769757489998,491758923126144,491758922126144,491758964126144,,
1852479,4,17,3,31,20133,1,1,13,13,,,,,1,2.0,951,38,,,,9.4,0.0,1,,45.0,,1.0,,,,,,,4.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22043.0,0.0,,,0.0,,,,,2.0,,,,,62.0,0.48191544,6.0180462857,171.835921,24.137338,356.50606,50.077465,170.454124,52.449344,108.236231,11.110784,,,189.851763,58.418067,11.911267,3.66514,,,,,8.113932,1.245603,0.566998,0.087042,0.356365,0.054707,7.951653,1.233147,8.032792,1.245603,0.561328,0.087042,0.352801,0.054707,,,,,,,9.037295,1.387352,8.946922,1.387352,491758988126144,352769757489998,491758923126144,491758922126144,491758949126144,,
1852479,4,17,3,31,20133,1,1,8,8,,,,,2,3.0,544,36,1.0,,,8.3,0.0,1,,44.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,5.0,,,,,63.0,0.37572606,6.0180462857,97.229742,23.981571,205.559708,50.700997,140.269839,20.096231,15.819072,0.0,,,165.963339,23.777297,15.360573,2.200684,,,,,6.049091,1.024438,0.66242,0.112183,0.445604,0.075465,4.718291,0.531069,5.867619,0.81955,0.642547,0.089747,0.432236,0.060372,,,,,,,7.157115,1.212086,6.942402,0.969669,491758983126144,352769757489998,491758923126144,491758922126144,491758944126144,,
1852479,4,17,3,31,20133,1,1,29,29,,,,,2,3.0,544,36,1.0,,,5.9,0.0,1,,33.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,5.0,,,,,63.0,0.18985374,6.0180462857,55.604266,12.158154,118.306949,25.868413,62.645865,12.20309,14.969532,0.0,,,86.489676,16.847741,10.11147,1.969662,,,,,2.240608,0.376341,0.361649,0.060744,0.491154,0.082496,1.747674,0.304836,2.17339,0.376341,0.3508,0.060744,0.47642,0.082496,,,,,,,3.093412,0.519581,3.00061,0.519581,491759004126144,352769757489998,491758923126144,491758922126144,491758965126144,,
1852406,4,17,3,31,20175,1,2,2,2,,,,,1,3.0,742,37,,,,8.8,0.0,1,,41.0,,1.0,,,,,,,3.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22500.0,0.0,,,20.0,,,,,3.0,,,,,60.0,0.42235776,6.0180462857,112.848275,25.694585,241.128792,54.90296,133.29451,23.416783,63.720441,31.746265,,,150.898885,26.509467,11.179155,1.963921,,,,,7.215945,2.787344,0.605188,0.233769,0.347831,0.134359,5.556278,2.229875,6.999467,2.787344,0.587032,0.233769,0.337397,0.134359,,,,,,,8.168964,3.155472,7.923895,3.155472,942210860290487,352769478489998,942210840290487,942210836290487,942210856290487,,
1837448,4,17,3,197,20043,11,1,1,1,,,,,1,2.0,68,9,,,,1.4,0.0,1,4.8,11.0,,1.0,,,,,,,4.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,60.0,0.01068984,74.9652824512,1.648422,0.420828,3.163958,0.807731,,,1.22216,1.18907,,,1.596379,0.345419,,,,,,,,,,,,,,,,,,,,,,,,,,,0.072035,0.023705,0.072035,0.023705,942211306290487,352769482489998,942211293290487,942211290290487,942211305290487,,
1852371,4,17,3,31,20083,1,1,26,26,,,,,1,3.0,6918,55,,,,5.1,0.0,1,6.1,21.0,,1.0,,,,,,,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22500.0,0.0,,,20.0,,,,,3.0,,,,,56.0,0.14185854,6.0180462857,31.38305,3.643932,66.06958,7.671436,19.789697,4.358981,20.335605,3.634373,,,37.478719,8.255256,5.90994,1.301754,,,,,0.632489,0.201984,0.188885,0.06032,0.376465,0.120223,0.562915,0.183805,0.619839,0.201984,0.185107,0.06032,0.368936,0.120223,,,,,,,1.197839,0.382527,1.173882,0.382527,942211006290487,352769487489998,942210931290487,942210929290487,942210973290487,,
1852371,4,17,3,31,20083,1,1,11,11,,,,,1,3.0,6918,55,,,,5.9,0.0,1,,28.0,,3.0,,,,,,,5.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22500.0,0.0,,,1.0,,,,,3.0,,,,,56.0,0.18985374,6.0180462857,52.750305,7.811889,111.053273,16.446083,46.121251,8.990087,29.48555,4.656248,,,68.261914,13.305809,8.531738,1.663031,,,,,1.436605,0.421087,0.26575,0.077895,0.423897,0.124249,1.264212,0.378978,1.407873,0.421087,0.260435,0.077895,0.415419,0.124249,,,,,,,2.126252,0.623231,2.083727,0.623231,942210991290487,352769487489998,942210931290487,942210929290487,942210958290487,,
1852371,4,17,3,31,20083,1,1,16,16,,,,,1,3.0,6918,55,,,,6.6,0.0,1,,25.0,,1.0,,,,,,,5.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41000.0,0.0,,,0.0,,,,,3.0,,,,,56.0,0.23757624,6.0180462857,61.55495,8.838331,129.589368,18.607012,52.838723,10.879478,41.443016,5.771461,,,73.095922,15.050429,10.014249,2.061931,,,,,1.690362,0.497629,0.320366,0.094313,0.327682,0.096467,1.470615,0.44289,1.656555,0.497629,0.313958,0.094313,0.321128,0.096467,,,,,,,2.338409,0.688409,2.291641,0.688409,942210996290487,352769487489998,942210931290487,942210929290487,942210963290487,,
1837445,4,17,3,197,20088,1,1,26,26,,,,,1,3.0,317,32,,,,6.5,0.0,1,,52.0,,1.0,,,,,,,3.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,3.0,,,,,52.0,0.2304315,6.0180462857,121.600953,16.552939,254.395299,34.629579,121.394785,15.681062,77.875649,8.659308,,,156.326336,20.193313,11.565219,1.493927,,,,,3.865895,0.327719,0.368302,0.031222,0.744116,0.06308,3.208693,0.281839,3.749918,0.327719,0.357253,0.031222,0.721792,0.06308,,,,,,,4.978313,0.422021,4.828963,0.422021,491757203126144,352769774489998,491757119126144,491757118126144,491757157126144,,
1837445,4,17,3,197,20088,1,1,42,42,,,,,1,3.0,681,42,,,,6.5,0.0,1,5.0,43.0,,1.0,,,,,,,4.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,3.0,,,,,52.0,0.2304315,6.0180462857,95.401389,17.243272,186.695477,33.744173,100.001768,16.168327,35.219918,5.396754,,,130.393486,21.082073,11.488348,1.857441,,,,,3.054247,0.804448,0.350876,0.092416,0.577345,0.152065,2.657195,0.715959,2.993162,0.804448,0.343859,0.092416,0.565799,0.152065,,,,,,,3.982469,1.048929,3.90282,1.048929,491757219126144,352769774489998,491757119126144,491757118126144,491757171126144,,
1837445,4,17,3,197,20088,1,1,9,9,,,,,1,2.0,317,32,,,,7.3,0.0,1,6.0,55.0,,1.0,,,,,,,3.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,2.0,,,,,52.0,0.29064366,6.0180462857,158.54504,22.513487,331.684183,47.099346,168.314276,20.843065,102.118184,9.947619,,,204.270343,25.295656,14.395646,1.782673,,,,,5.404952,0.45747,0.462277,0.039127,0.692354,0.0586,5.350903,0.45747,5.350903,0.45747,0.457654,0.039127,0.68543,0.0586,,,,,,,6.559583,0.555196,6.493987,0.555196,491757186126144,352769774489998,491757119126144,491757118126144,491757140126144,,
1837445,4,17,3,197,20088,1,1,1,1,,,,,1,3.0,681,42,,,,6.6,0.0,1,,41.0,,1.0,,,,,,,3.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22500.0,0.0,,,2.0,,,,,3.0,,,,,52.0,0.23757624,6.0180462857,95.154179,16.880546,186.2117,33.034337,98.370964,16.254823,37.3768,5.569757,,,127.72896,21.10594,11.700729,1.933429,,,,,3.005257,0.79739,0.35746,0.094845,0.539434,0.143129,2.614574,0.709677,2.945152,0.79739,0.350311,0.094845,0.528645,0.143129,,,,,,,3.902151,1.035364,3.824108,1.035364,491757178126144,352769774489998,491757119126144,491757118126144,491757132126144,,
