PLOTID,VISIT_NBR,STATECD,UNITCD,COUNTYCD,RETIRED_PLOT,SUBP,CONDID,TREE,STATUSCD,STANDING_DEAD_CD,TPA_UNADJ,SPCD,SPGRPCD,DIA,DIACHECK,DIAHTCD,CROWN_DIEBACK_CD,CROWN_LIGHT_EXPOSURE,UNCOMP_CROWN_RATIO,CROWN_DIA_WIDE,CROWN_DIA_90,AVG_CROWN_WIDTH,FOLIAGE_ABSENT,IS_MAINTAINED_AREA,IS_RIPARIAN,IS_STREET_TREE,IS_PLANTED,NBR_STEMS,BASAL_AREA,GROSS_CARBON_SEQUESTRATION,ITREE_ECO_VERSION,DRY_TOT_BIOMASS_ITREE,CARBON_STORAGE_ITREE,GROSS_C_SEQUESTRATION_ITREE,LEAF_AREA_ITREE,LEAF_BIOMASS_ITREE,CROWN_GROUND_AREA_ITREE,LEAF_AREA_INDEX_ITREE,LEAF_BIOMASS_INDEX_ITREE,COMPENSATORY_VALUE_ITREE,NO2_ACUTE_RESPIRATORY_SYMPTOMS_INCIDENCE,NO2_ASTHMA_EXACERBATION_INCIDENCE,NO2_EMERGENCY_ROOM_VISITS_INCIDENCE,NO2_HOSPITAL_ADMISSIONS_INCIDENCE,NO2_ACUTE_RESPIRATORY_SYMPTOMS_VALUE,NO2_ASTHMA_EXACERBATION_VALUE,NO2_EMERGENCY_ROOM_VISITS_VALUE,NO2_HOSPITAL_ADMISSIONS_VALUE,SO2_ACUTE_RESPIRATORY_SYMPTOMS_INCIDENCE,SO2_ASTHMA_EXACERBATION_INCIDENCE,SO2_EMERGENCY_ROOM_VISITS_INCIDENCE,SO2_HOSPITAL_ADMISSIONS_INCIDENCE,SO2_ACUTE_RESPIRATORY_SYMPTOMS_VALUE,SO2_ASTHMA_EXACERBATION_VALUE,SO2_EMERGENCY_ROOM_VISITS_VALUE,SO2_HOSPITAL_ADMISSIONS_VALUE,O3_ACUTE_RESPIRATORY_SYMPTOMS_INCIDENCE,O3_EMERGENCY_ROOM_VISITS_INCIDENCE,O3_HOSPITAL_ADMISSIONS_INCIDENCE,O3_MORTALITY_INCIDENCE,O3_SCHOOL_LOSS_DAYS_INCIDENCE,O3_ACUTE_RESPIRATORY_SYMPTOMS_VALUE,O3_EMERGENCY_ROOM_VISITS_VALUE,O3_HOSPITAL_ADMISSIONS_VALUE,O3_MORTALITY_VALUE,O3_SCHOOL_LOSS_DAYS_VALUE,PM2_5_ACUTE_BRONCHITIS_INCIDENCE,PM2_5_ACUTE_MYOCARDIAL_INFARCTION_INCIDENCE,PM2_5_ACUTE_RESPIRATORY_SYMPTOMS_INCIDENCE,PM2_5_ASTHMA_EXACERBATION_INCIDENCE,PM2_5_CHRONIC_BRONCHITIS_INCIDENCE,PM2_5_EMERGENCY_ROOM_VISITS_INCIDENCE,PM2_5_HOSPITAL_ADMISSIONS_CARDIOVASCULAR_INCIDENCE,PM2_5_HOSPITAL_ADMISSIONS_RESPIRATORY_INCIDENCE,PM2_5_LOWER_RESPIRATORY_SYMPTOMS_INCIDENCE,PM2_5_MORTALITY_INCIDENCE,PM2_5_UPPER_RESPIRATORY_SYMPTOMS_INCIDENCE,PM2_5_WORK_LOSS_DAYS_INCIDENCE,PM2_5_ACUTE_BRONCHITIS_VALUE,PM2_5_ACUTE_MYOCARDIAL_INFARCTION_VALUE,PM2_5_ACUTE_RESPIRATORY_SYMPTOMS_VALUE,PM2_5_ASTHMA_EXACERBATION_VALUE,PM2_5_CHRONIC_BRONCHITIS_VALUE,PM2_5_EMERGENCY_ROOM_VISITS_VALUE,PM2_5_HOSPITAL_ADMISSIONS_CARDIOVASCULAR_VALUE,PM2_5_HOSPITAL_ADMISSIONS_RESPIRATORY_VALUE,PM2_5_LOWER_RESPIRATORY_SYMPTOMS_VALUE,PM2_5_MORTALITY_VALUE,PM2_5_UPPER_RESPIRATORY_SYMPTOMS_VALUE,PM2_5_WORK_LOSS_DAYS_VALUE,CO_VALUE,O3_VALUE,PM10_VALUE,NO2_VALUE,PM2_5_VALUE,SO2_VALUE,CO_REMOVAL,O3_REMOVAL,PM10_REMOVAL,NO2_REMOVAL,PM2_5_REMOVAL,SO2_REMOVAL,AVOIDED_RUNOFF,RAINFALL_INTERCEPTION,EVAPORATION,TRANSPIRATION,POTENTIAL_EVAPORATION,POTENTIAL_EVAPOTRANSPIRATION,ISOPRENE_EMITTED,MONOTERPENE_EMITTED,CN,PLT_CN,SBP_CN,CND_CN,PREV_PLT_CN,PREV_MTRE_CN
1857806,1,17,3,31,22075,1,1,1,1,,6.0180462857,681,42,11.0,0.0,1,0.0,3.0,85.0,32.0,22.0,31.0,30.0,1,0,0,3,1,0.659934,13.413866,6.0.35,1172.2800301954,586.1400150977,23.6764733058,5524.4808555242,82.772704047,754.7676350526,7.319445879,0.535438616,750.5859604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707805327126144,352769680489998,707805310126144,707805304126144,,
1857819,1,17,3,31,22062,1,1,2,1,,6.0180462857,552,42,17.3,0.0,1,10.0,5.0,75.0,48.0,47.0,38.0,10.0,0,0,0,2,1,1.63232766,35.516681,6.0.35,2067.6603142597,1033.8301572401,56.6944134664,4629.3267949036,99.2942571543,1134.1149482299,4.081885,0.427467274,2111.175399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707805611126144,352769681489998,707805597126144,707805595126144,,
1852511,4,17,3,31,20152,1,3,1,1,,6.0180462857,96,9,8.4,0.0,1,35.0,1.0,80.0,20.0,19.0,16.0,45.0,1,0,0,1,1,0.38483424,3.592042,6.0.35,429.0642234568,214.5321117064,3.385335375,980.1457679964,33.4248545451,201.0619298357,4.874845123,0.811662525,304.0081608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707806429126144,352769698489998,707806407126144,707806403126144,,
1852376,4,17,3,31,20135,1,1,1,1,,6.0180462857,552,42,11.0,0.0,1,0.0,4.0,85.0,36.0,33.0,28.0,10.0,1,0,0,1,1,0.659934,19.220776,6.0.35,684.4153359546,342.2076678671,32.6498095856,3797.8533759498,81.4600149249,615.7521601015,6.167827938,0.645913492,896.4540343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707807167126144,352769699489998,707807154126144,707807152126144,,
1796319,4,17,3,97,20026,1,1,1,1,,6.0180462857,541,36,15.1,0.0,1,10.0,3.0,90.0,33.0,32.0,35.0,10.0,1,0,0,3,1,1.24356654,17.833994,6.0.35,2080.2943973683,1040.1471986841,26.9752901928,9489.2712951051,110.4355902195,962.1127501318,9.862951399,0.560426808,1869.8575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707807197126144,352769701489998,707807182126144,707807178126144,,
1796319,4,17,3,97,20026,1,1,5,1,,6.0180462857,129,4,11.5,0.0,1,0.0,3.0,90.0,20.0,17.0,21.0,5.0,1,0,0,1,1,0.7212915,10.867587,6.0.35,531.9128381723,265.9564189759,11.9964458066,4419.48208261,58.2147583082,346.3605900302,12.75977178,0.820616874,1247.658103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707807201126144,352769701489998,707807182126144,707807178126144,,
1797317,4,17,3,111,20019,1,1,7,1,,6.0180462857,130,3,8.6,0.0,1,0.0,3.0,90.0,19.0,15.0,16.0,10.0,1,0,0,1,1,0.40337784,5.502487,6.0.35,365.6616805525,182.8308402983,10.6020835822,1280.2738177351,25.2742887849,201.0619298357,6.367559582,0.613740683,370.0717028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707805780126144,352769712489998,707805758126144,707805755126144,,
1837523,4,17,3,197,20124,1,2,13,1,,6.0180462857,681,42,5.1,0.0,1,0.0,1.0,80.0,22.0,16.0,22.0,10.0,1,0,0,2,1,0.14185854,4.550179,6.0.35,182.9852308362,91.4926154291,6.3292590107,2881.7381820875,43.1767740494,380.1327110501,7.580873989,0.554562838,87.84696875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707806531126144,352769714489998,707806501126144,707806494126144,,
1837523,4,17,3,197,20124,1,2,11,1,,6.0180462857,462,41,7.5,0.0,1,0.0,2.0,85.0,20.0,20.0,21.0,5.0,1,0,0,2,1,0.3067875,10.114303,6.0.35,103.6092703014,51.8046351397,2.8333498665,4285.4364830257,45.6673555818,346.3605900302,12.37276008,0.643744021,381.0836134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707806529126144,352769714489998,707806501126144,707806494126144,,
1915883,4,18,4,127,20048,1,1,23,2,1.0,6.0180462857,931,41,5.8,0.0,1,,,,,,,,0,0,0,2,1,0.18347256,0.0,6.0.35,251.3394634482,125.66973168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707806009126144,352769716489998,707805964126144,707805962126144,,
1915883,4,18,4,127,20048,1,1,2,1,,6.0180462857,931,41,5.4,0.0,1,99.0,0.0,5.0,7.0,5.0,16.0,99.0,0,0,0,2,1,0.15903864,0.457481,6.0.35,211.5768661408,105.7884330814,0.0676001957,4.4814854175,0.0451468485,201.0619298357,0.02228908,0.00109631,0.32828625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707805988126144,352769716489998,707805964126144,707805962126144,,
1915883,4,18,4,127,20048,1,1,8,1,,6.0180462857,837,28,12.3,0.0,1,5.0,2.0,60.0,25.0,24.0,26.0,5.0,0,0,0,2,1,0.82513566,20.526178,6.0.35,1688.9977148425,844.4988574213,28.3652999719,4173.3584046335,60.4121262666,530.9291585076,7.860480703,0.555550265,302.4933093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707805994126144,352769716489998,707805964126144,707805962126144,,
1915883,4,18,4,127,20048,1,1,1,1,,6.0180462857,837,28,22.3,0.0,1,10.0,3.0,35.0,29.0,27.0,39.0,10.0,0,0,0,2,1,2.71221966,41.725122,6.0.35,6951.8905399577,3475.9452699789,60.9773190629,5064.1778977308,73.3073282516,1194.5906065076,4.239258094,0.299615386,961.5940559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707805987126144,352769716489998,707805964126144,707805962126144,,
1915883,4,18,4,127,20048,14,1,34,1,,74.9652824512,931,41,3.1,0.0,1,0.0,0.0,60.0,9.0,9.0,9.0,0.0,0,0,0,2,1,0.05241294,1.102092,6.0.35,55.5368062298,27.7684031149,3.1916192969,150.5852098058,1.5170076207,63.6172512331,2.367049925,0.116425652,17.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707806020126144,352769716489998,707805968126144,707805962126144,,
1915979,4,18,4,89,29990,1,1,8,1,,6.0180462857,922,41,8.0,0.0,1,0.0,2.0,55.0,14.0,14.0,21.0,5.0,0,0,0,2,1,0.349056,4.995693,6.0.35,320.1577797704,160.0788898852,12.0085183906,1719.7698826648,22.3132291445,346.3605900302,4.965258555,0.314535573,326.8911401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707807003126144,352769717489998,707806982126144,707806980126144,,
1469919,4,55,5,59,20011,1,2,6,1,,6.0180462857,974,41,7.2,0.0,1,10.0,1.0,48.0,25.0,15.0,20.0,5.0,0,0,0,2,1,0.28273536,5.936321,6.0.35,306.2956440383,153.1478220191,8.7055384794,1510.1061483026,21.0662115326,314.1592654019,4.806817161,0.327395257,205.6295266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505940866126144,923671,505940844126144,505940843126144,,
1469919,4,55,5,59,20011,1,2,11,1,,6.0180462857,974,41,7.2,0.0,1,0.0,0.0,75.0,26.0,15.0,21.0,0.0,0,0,0,2,1,0.28273536,6.569264,6.0.35,306.2956440383,153.1478220191,9.6901758643,3943.2242766222,55.008581251,346.3605900302,11.38473715,0.775421411,228.4772518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505940868126144,923671,505940844126144,505940843126144,,
1467836,1,55,5,59,21546,1,1,10,1,,6.0180462857,660,43,5.4,0.0,1,0.0,2.0,80.0,21.0,13.0,18.0,23.0,0,0,0,2,1,0.15903864,5.335767,6.0.35,183.9726134944,91.9863067362,7.7665805071,1421.5626044099,25.1020752399,254.469004997,5.586388035,0.481626695,32.828625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707804937126144,923687,707804906126144,707804901126144,,
1467836,1,55,5,59,21546,13,1,29,1,,74.9652824512,313,41,1.4,0.0,1,10.0,0.0,67.0,9.0,8.0,7.0,37.0,0,0,0,2,1,0.01068984,0.412721,6.0.35,7.8394337828,3.9197168903,1.1098653445,73.9831049985,1.3862349514,38.4845100117,1.922412549,0.175867949,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707804950126144,923687,707804909126144,707804901126144,,
1467836,1,55,5,59,21546,14,1,32,2,1.0,74.9652824512,6918,55,2.2,0.0,1,,,,,,,,0,0,0,2,1,0.02639736,0.0,6.0.35,23.653204021,11.8266020061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707804953126144,923687,707804910126144,707804901126144,,
1467836,1,55,5,59,21546,14,1,33,2,1.0,74.9652824512,6918,55,1.4,0.0,1,,,,,,,,0,0,0,2,1,0.01068984,0.0,6.0.35,8.7026941436,4.3513470718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707804954126144,923687,707804910126144,707804901126144,,
1467909,1,55,5,59,21583,1,1,6,1,,6.0180462857,313,41,8.4,0.0,1,5.0,2.0,65.0,26.0,16.0,20.0,23.0,0,0,0,2,1,0.38483424,7.048219,6.0.35,466.209476804,233.1047385122,13.9502539339,1804.7185528052,33.8153411619,314.1592654019,5.74459757,0.525532666,100.6599457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707805061126144,923689,707805037126144,707805034126144,,
1467909,1,55,5,59,21583,11,1,26,1,,74.9652824512,6918,55,2.1,0.0,1,0.0,0.0,67.0,10.0,7.0,10.0,13.0,0,0,0,2,1,0.02405214,0.919811,6.0.35,22.287071275,11.1435356397,1.7678563288,197.0088326496,1.7933595267,78.5398163397,2.508394364,0.111484194,17.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707805079126144,923689,707805038126144,707805034126144,,
1467909,1,55,5,59,21583,1,1,2,1,,6.0180462857,313,41,9.0,0.0,1,0.0,2.0,57.0,33.0,19.0,23.0,20.0,0,0,0,2,1,0.441774,9.221639,6.0.35,583.3080695339,291.6540348772,16.8976124665,2939.4090677765,55.0762446026,415.4756284617,7.074805033,0.647223953,117.273226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707805057126144,923689,707805037126144,707805034126144,,
1467849,1,55,5,59,21553,1,1,8,1,,6.0180462857,681,42,20.9,0.0,1,10.0,4.0,93.0,49.0,46.0,45.0,15.0,1,0,0,2,2,2.38236174,67.430525,6.0.35,4399.2067348928,2199.6033676669,74.9441995023,8736.6307948588,130.9000020216,1590.4312808278,5.493246329,0.401846842,2487.200713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785692906290487,923694,785692881290487,785692876290487,,
1469103,1,55,5,59,22180,14,1,21,2,1.0,74.9652824512,544,36,1.4,0.0,1,,,,,,,,0,0,0,2,1,0.01068984,0.0,6.0.35,7.9866551327,3.9933275663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785697329290487,923699,785697289290487,785697279290487,,
1469103,1,55,5,59,22180,1,1,8,1,,6.0180462857,125,4,12.7,0.0,1,0.0,3.0,67.0,19.0,15.0,26.0,20.0,1,0,0,1,1,0.87967566,17.882855,6.0.35,1114.6444941303,557.3222470651,19.5668598217,6844.2098977601,206.1477466651,530.9291585076,12.89100399,1.89573588,1105.596872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785697320290487,923699,785697286290487,785697279290487,,
1469838,5,55,5,59,20025,1,1,9,1,,6.0180462857,544,36,5.0,0.0,1,0.0,0.0,57.0,19.0,16.0,16.0,5.0,0,0,0,2,1,0.13635,2.429397,6.0.35,111.166493872,55.583246936,3.8171518185,747.351472137,9.9843223818,201.0619298357,3.717021282,0.242451326,35.67708333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942084760290487,924013,942084736290487,942084734290487,,
1795882,4,17,3,89,20042,1,1,6,1,,6.0180462857,922,41,14.8,0.0,1,0.0,1.0,60.0,30.0,16.0,32.0,0.0,0,0,0,2,1,1.19464416,8.365274,6.0.35,1473.3758716003,736.6879359104,23.2670550212,4863.8886370134,63.1067346658,804.2477193427,6.047749369,0.383108411,333.0170749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942211816290487,352769505489998,942211796290487,942211795290487,,
1795882,4,17,3,89,20042,12,1,19,1,,74.9652824512,6918,55,2.8,0.0,1,0.0,0.0,60.0,9.0,7.0,13.0,0.0,0,0,0,2,2,0.04275936,1.713552,6.0.35,42.478001074,21.2390005348,2.551415446,377.3895101818,3.4353539611,132.7322896,2.843238155,0.12636614,17.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942211829290487,352769505489998,942211798290487,942211795290487,,
1916222,6,18,4,89,20048,11,1,37,2,1.0,74.9652824512,742,37,4.2,0.0,1,,,,,,,,0,1,0,2,1,0.09620856,0.0,6.0.35,78.9532842671,39.4766421446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942231720290487,352769508489998,942231668290487,942231665290487,,
1469838,5,55,5,59,20025,1,1,1,2,1.0,6.0180462857,544,36,7.4,0.0,1,,,,,,,,0,0,0,2,1,0.29866104,0.0,6.0.35,305.1841731817,152.5920865468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942084752290487,924013,942084736290487,942084734290487,,
1468333,1,55,5,59,21795,1,3,2,1,,6.0180462857,602,40,18.5,0.0,1,0.0,5.0,68.0,46.0,36.0,43.0,15.0,1,0,0,3,1,1.8666315,69.054038,6.0.35,2557.6277308192,1278.8138656301,72.4814084725,15460.4908623012,253.7916259482,1452.2012046107,10.64624573,0.853269674,1699.180045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942083554290487,924132,942083528290487,942083525290487,,
1468333,1,55,5,59,21795,1,3,1,2,1.0,6.0180462857,544,36,5.1,0.0,1,,,,,,,,0,0,0,2,1,0.14185854,0.0,6.0.35,104.0983774705,52.0491887463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942083553290487,924132,942083528290487,942083525290487,,
1469307,1,55,5,59,22221,1,1,20,1,,6.0180462857,762,41,6.3,0.0,1,5.0,0.0,48.0,8.0,8.0,19.0,5.0,0,0,0,2,1,0.21646926,5.915523,6.0.35,267.8153016551,133.9076508496,9.4080004939,1303.965034944,20.7129742438,283.5287369498,4.59905775,0.356682003,214.2221715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942163522290487,924136,942163483290487,942163480290487,,
1469307,1,55,5,59,22221,1,1,21,1,,6.0180462857,762,41,6.2,0.0,1,5.0,1.0,26.0,12.0,12.0,19.0,0.0,0,0,0,2,1,0.20965176,5.714467,6.0.35,257.5292882462,128.7646441451,9.1955635365,733.9738356248,11.6588871193,283.5287369498,2.58871056,0.200768618,207.7868153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942163523290487,924136,942163483290487,942163480290487,,
1469307,1,55,5,59,22221,14,1,50,1,,74.9652824512,313,41,2.5,0.0,1,5.0,0.0,86.0,12.0,12.0,10.0,0.0,0,0,0,2,1,0.0340875,1.010094,6.0.35,30.6514899931,15.3257449943,2.4409988224,287.0790668422,5.3790529126,78.5398163397,3.655204203,0.334388821,25.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942163551290487,924136,942163487290487,942163480290487,,
1469307,1,55,5,59,22221,1,1,38,1,,6.0180462857,901,42,7.2,0.0,1,10.0,1.0,27.0,10.0,8.0,32.0,20.0,1,0,0,2,1,0.28273536,8.054047,6.0.35,345.7874701464,172.8937350511,9.7217917554,2405.0515666656,26.520587218,804.2477193427,2.99043629,0.1610012,246.7554319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942163540290487,924136,942163483290487,942163480290487,,
1469307,1,55,5,59,22221,11,1,49,1,,74.9652824512,6918,55,2.2,0.0,1,0.0,0.0,50.0,11.0,10.0,11.0,0.0,0,0,0,2,1,0.02639736,1.020783,6.0.35,24.8721230915,12.4360615413,1.8822034837,193.3969265161,1.7604805632,95.0331777733,2.035046402,0.090446507,53.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942163550290487,924136,942163484290487,942163480290487,,
1469307,1,55,5,59,22221,1,1,4,1,,6.0180462857,901,42,8.6,0.0,1,10.0,1.0,21.0,10.0,8.0,31.0,10.0,0,0,0,2,1,0.40337784,8.852432,6.0.35,528.1139850302,264.0569926253,12.5171075761,2116.2113435685,23.3355360453,754.7676350526,2.80379185,0.150952506,333.0645326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942163506290487,924136,942163483290487,942163480290487,,
1916222,6,18,4,89,20048,1,1,10,1,,6.0180462857,742,37,8.6,0.0,1,0.0,1.0,30.0,13.0,11.0,21.0,5.0,0,1,0,2,1,0.40337784,6.930393,6.0.35,463.7159364034,231.8579682017,12.6459899447,1884.822742076,27.8549769477,346.3605900302,5.441793312,0.39265411,493.4289371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942231693290487,352769508489998,942231667290487,942231665290487,,
1468516,1,55,5,59,21886,14,1,5,1,,74.9652824512,356,43,1.2,0.0,1,50.0,1.0,55.0,,,6.0,,1,0,1,1,1,0.00785376,0.29427,6.0.35,5.0258654902,2.512932744,0.3822362202,15.8089015602,0.2453154227,28.2743338862,0.559125517,0.042361203,33.28125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1287174831290487,924144,1287174813290487,1287174806290487,,
1856813,1,17,3,31,23202,1,1,3,1,,6.0180462857,317,32,31.4,0.0,1,0.0,3.0,85.0,75.0,54.0,52.0,5.0,1,0,1,1,1,5.37742584,61.036026,6.0.35,10045.0021502787,5022.5010751393,74.6397716963,27002.2051485075,291.0936116496,2123.7166340305,12.71459889,0.669224637,5245.598556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785698495290487,352769390489998,785698475290487,785698468290487,,
1856981,1,17,3,31,23412,1,1,2,1,,6.0180462857,5154,55,14.6,0.0,1,0.0,4.0,85.0,36.0,32.0,33.0,0.0,1,0,1,1,1,1.16257464,29.11689,6.0.35,1606.0915779955,803.0457888875,52.7700958682,6767.3816734092,78.0136779858,855.2985999166,7.912302994,0.445337029,1748.418313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785693085290487,352769399489998,785693067290487,785693064290487,,
1856981,1,17,3,31,23412,1,1,1,1,,6.0180462857,5154,55,12.1,0.0,1,0.0,3.0,84.0,35.0,22.0,29.0,5.0,1,0,1,1,1,0.79852014,12.516357,6.0.35,1315.5567731441,657.7783865721,28.9446502815,5662.7755614886,65.279892649,660.5198554321,8.5732102,0.482535611,1186.437526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785693084290487,352769399489998,785693067290487,785693064290487,,
1852362,4,17,3,31,20100,1,1,1,1,,6.0180462857,317,32,8.8,0.0,1,5.0,3.0,65.0,,,24.0,,1,0,0,1,2,0.42235776,16.528658,6.0.35,494.5546897096,247.2773448548,12.1472228887,2140.3498238594,23.0737510862,452.3893421572,4.731211867,0.249024257,410.7322085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1287852846290487,352769416489998,1287852831290487,1287852826290487,,
1855170,1,17,3,31,21988,1,2,3,1,,6.0180462857,320,31,8.5,0.0,1,10.0,4.0,75.0,24.0,21.0,22.0,0.0,1,0,1,1,1,0.3940515,9.050088,6.0.35,427.0259380686,213.5129690784,22.1482801618,1687.7321979991,18.6578939015,380.1327110501,4.43984995,0.239642141,414.7938273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785697592290487,352769523489998,785697572290487,785697570290487,,
