PLOTID,VISIT_NBR,STATECD,UNITCD,COUNTYCD,RETIRED_PLOT,SUBP,CONDID,CONDPROP_UNADJ,PCT_TREE_COVER,PCT_SHRUB_SEED_COVER,GR_COV_PCT_BLDG,GR_COV_PCT_IMPERVIOUS,GR_COV_PCT_PERMEABLE,GR_COV_PCT_HERBACEOUS,GR_COV_PCT_WATER,CN,PLT_CN,SBP_CN,CND_CN,PREV_PLT_CN
1853027,4,17,3,43,20053,13,1,1.0,,,,,,,,1287854088290487,352769437489998,1287854082290487,1287854077290487,
1837539,4,17,3,197,20162,1,2,0.2020405279,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1287853100290487,352769439489998,1287853090290487,1287853087290487,
1837530,4,17,3,197,20068,13,1,1.0,,,,,,,,1287856555290487,352769440489998,1287855510290487,1287855255290487,
1837530,4,17,3,197,20068,14,1,1.0,,,,,,,,1287856590290487,352769440489998,1287855388290487,1287855255290487,
1917627,5,18,4,127,20118,11,1,1.0,,,,,,,,1287856557290487,352769445489998,1287856316290487,1287855259290487,
1852380,4,17,3,31,20088,14,1,1.0,,,,,,,,942211271290487,352769450489998,942211260290487,942211254290487,
1856817,1,17,3,31,23198,1,2,0.4666982971,2.0,2.0,0.0,90.0,10.0,0.0,0.0,785698612290487,352769451489998,785698603290487,785698599290487,
1856817,1,17,3,31,23198,12,2,0.2865860581,,,,,,,,785698619290487,352769451489998,785698604290487,785698599290487,
1856817,1,17,3,31,23198,13,1,1.0,,,,,,,,785698617290487,352769451489998,785698605290487,785698598290487,
1856865,1,17,3,31,23285,11,1,1.0,,,,,,,,785698046290487,352769454489998,785698038290487,785698032290487,
1856865,1,17,3,31,23285,12,1,1.0,,,,,,,,785698047290487,352769454489998,785698039290487,785698032290487,
1797333,4,17,3,111,20050,1,1,1.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,707806968126144,352769713489998,707806962126144,707806960126144,
1837523,4,17,3,197,20124,12,2,0.6099897528,,,,,,,,707806518126144,352769714489998,707806505126144,707806494126144,
1837523,4,17,3,197,20124,13,1,1.0,,,,,,,,707806515126144,352769714489998,707806503126144,707806493126144,
1915915,4,18,4,89,20076,11,1,1.0,,,,,,,,707807428126144,352769715489998,707807423126144,707807417126144,
1915883,4,18,4,127,20048,1,1,1.0,70.0,50.0,0.0,0.0,90.0,10.0,0.0,707805982126144,352769716489998,707805964126144,707805962126144,
1856805,1,17,3,31,23210,13,1,1.0,,,,,,,,522586159126144,352769722489998,491757937126144,491757933126144,
1856805,1,17,3,31,23210,14,1,1.0,,,,,,,,522586160126144,352769722489998,491757938126144,491757933126144,
1856814,1,17,3,31,23201,1,1,1.0,0.0,0.0,65.0,35.0,0.0,0.0,0.0,491757958126144,352769723489998,491757950126144,491757949126144,
1856834,1,17,3,31,23262,1,1,0.72897297,70.0,0.0,0.0,65.0,1.0,34.0,0.0,491758106126144,352769727489998,491758094126144,491758092126144,
1856834,1,17,3,31,23262,1,2,0.27102703,30.0,2.0,30.0,25.0,5.0,40.0,0.0,491758107126144,352769727489998,491758094126144,491758093126144,
1856834,1,17,3,31,23262,12,1,1.0,,,,,,,,522586182126144,352769727489998,491758096126144,491758092126144,
1857693,1,17,3,31,21835,1,1,0.5277590737,0.0,0.0,100.0,0.0,0.0,0.0,0.0,491758156126144,352769728489998,491758145126144,491758143126144,
1857703,1,17,3,31,21825,12,1,1.0,,,,,,,,522586196126144,352769730489998,491758193126144,491758190126144,
1857703,1,17,3,31,21825,14,1,1.0,,,,,,,,522586198126144,352769730489998,491758195126144,491758190126144,
1852387,4,17,3,31,20101,11,1,1.0,,,,,,,,522586199126144,352769731489998,491758222126144,491758218126144,
1856846,1,17,3,31,23250,1,3,0.0190286378,0.0,0.0,0.0,0.0,99.0,1.0,0.0,491758271126144,352769732489998,491758259126144,491758258126144,
1852389,4,17,3,31,20167,13,1,1.0,,,,,,,,522586209126144,352769733489998,491758282126144,491758278126144,
1857888,1,17,3,31,22120,14,1,1.0,,,,,,,,522586240126144,352769740489998,491758454126144,491758449126144,
1857893,1,17,3,31,22196,11,1,1.0,,,,,,,,522586241126144,352769741489998,491758467126144,491758465126144,
1856825,1,17,3,31,23271,14,1,1.0,,,,,,,,785696607290487,352769455489998,785696597290487,785696586290487,
1857035,1,17,3,31,23466,1,1,0.5773919932,60.0,1.0,0.0,85.0,0.0,15.0,0.0,785694793290487,352769456489998,785694785290487,785694777290487,
1857014,1,17,3,31,23487,12,1,1.0,,,,,,,,785698661290487,352769457489998,785698656290487,785698652290487,
1852399,5,17,3,31,20038,12,1,1.0,,,,,,,,942211573290487,352769458489998,942211567290487,942211564290487,
1857087,1,17,3,31,23522,1,2,0.34630412,0.0,0.0,25.0,60.0,0.0,15.0,0.0,785696639290487,352769459489998,785696629290487,785696624290487,
1857087,1,17,3,31,23522,13,2,0.5773919512,,,,,,,,785696651290487,352769459489998,785696633290487,785696624290487,
1852338,4,17,3,31,20142,14,1,1.0,,,,,,,,942212188290487,352769461489998,942212180290487,942212171290487,
1857724,1,17,3,31,21965,11,2,0.1486346502,,,,,,,,785698077290487,352769462489998,785698062290487,785698059290487,
1857724,1,17,3,31,21965,13,2,0.1210407537,,,,,,,,785698078290487,352769462489998,785698064290487,785698059290487,
1857876,1,17,3,31,22132,1,1,0.8976561384,0.0,0.0,33.0,26.0,6.0,35.0,0.0,785694856290487,352769463489998,785694847290487,785694840290487,
1857876,1,17,3,31,22132,1,2,0.1023438616,0.0,1.0,0.0,0.0,55.0,45.0,0.0,785694857290487,352769463489998,785694847290487,785694841290487,
1855687,1,17,3,31,22151,12,1,1.0,,,,,,,,785694077290487,352769465489998,785694069290487,785694064290487,
1857855,1,17,3,31,22099,13,1,0.9683032535,,,,,,,,785694127290487,352769466489998,785694115290487,785694107290487,
1857855,1,17,3,31,22099,14,2,1.0,,,,,,,,785694130290487,352769466489998,785694116290487,785694108290487,
1856920,1,17,3,31,23338,13,1,1.0,,,,,,,,785697530290487,352769467489998,785697525290487,785697516290487,
1856901,1,17,3,31,23303,14,1,1.0,,,,,,,,785694891290487,352769469489998,785694881290487,785694873290487,
1856872,1,17,3,31,23278,1,1,0.3756343574,6.0,2.0,27.0,16.0,1.0,56.0,0.0,785694175290487,352769470489998,785694167290487,785694164290487,
1852499,4,17,3,31,20009,11,1,1.0,,,,,,,,1092698138290487,352769473489998,1092693160290487,1092687315290487,
1852499,4,17,3,31,20009,12,1,1.0,,,,,,,,1092697932290487,352769473489998,1092694144290487,1092687315290487,
1852499,4,17,3,31,20009,14,1,1.0,,,,,,,,1092697933290487,352769473489998,1092695831290487,1092687315290487,
1837556,4,17,3,197,20028,1,1,0.4930191679,0.0,0.0,0.0,100.0,0.0,0.0,0.0,942211597290487,352769476489998,942211589290487,942211584290487,
1857735,1,17,3,31,21954,11,1,0.8208252919,,,,,,,,522586253126144,352769744489998,491758604126144,491758601126144,
1857870,1,17,3,31,22138,11,1,1.0,,,,,,,,522586259126144,352769745489998,491758628126144,491758625126144,
1857868,1,17,3,31,22140,13,1,1.0,,,,,,,,522586274126144,352769748489998,491758713126144,491758709126144,
1857910,1,17,3,31,22179,12,1,1.0,,,,,,,,522586277126144,352769749489998,491758742126144,491758737126144,
1856954,1,17,3,31,23358,11,1,1.0,,,,,,,,522586285126144,352769751489998,491758802126144,491758799126144,
1856954,1,17,3,31,23358,12,1,1.0,,,,,,,,522586286126144,352769751489998,491758803126144,491758799126144,
1852374,4,17,3,31,20055,14,1,1.0,,,,,,,,522586302126144,352769754489998,491758876126144,491758871126144,
1852425,4,17,3,31,20183,14,1,1.0,,,,,,,,522586323126144,352769759489998,491759142126144,491759137126144,
1852405,4,17,3,31,20061,11,1,1.0,,,,,,,,522586328126144,352769761489998,491759188126144,491759186126144,
1837441,4,17,3,197,20156,1,1,1.0,,,,,,,,491759214126144,352769762489998,491759209126144,491759208126144,
1837441,4,17,3,197,20156,11,1,1.0,,,,,,,,522586332126144,352769762489998,491759210126144,491759208126144,
1852370,5,17,3,31,20112,1,1,1.0,65.0,5.0,15.0,15.0,25.0,45.0,0.0,491759322126144,352769766489998,491759306126144,491759305126144,
1852370,5,17,3,31,20112,11,1,1.0,,,,,,,,522586348126144,352769766489998,491759307126144,491759305126144,
1796377,4,17,3,97,20200,13,1,1.0,,,,,,,,522586358126144,352769768489998,491759481126144,491759477126144,
1852994,4,17,3,43,20200,11,1,1.0,,,,,,,,942211466290487,352769480489998,942211456290487,942211450290487,
1852418,4,17,3,31,20018,12,1,1.0,,,,,,,,942211492290487,352769481489998,942211484290487,942211479290487,
1795838,4,17,3,89,20052,1,1,1.0,50.0,80.0,0.0,0.0,80.0,20.0,0.0,942211622290487,352769490489998,942211612290487,942211611290487,
1795838,4,17,3,89,20052,11,1,1.0,,,,,,,,942211623290487,352769490489998,942211613290487,942211611290487,
1853001,4,17,3,43,20201,12,2,0.3216513386,,,,,,,,942212249290487,352769491489998,942212235290487,942212229290487,
1796088,4,17,3,93,20200,1,1,0.5773838246,8.0,0.0,0.0,70.0,12.0,18.0,0.0,942212278290487,352769493489998,942212270290487,942212264290487,
1796088,4,17,3,93,20200,1,2,0.2207636817,2.0,0.0,0.0,4.0,0.0,96.0,0.0,942212279290487,352769493489998,942212270290487,942212265290487,
1796088,4,17,3,93,20200,12,3,0.1344615302,,,,,,,,942212290290487,352769493489998,942212272290487,942212266290487,
1852723,4,17,3,37,20200,1,1,1.0,50.0,5.0,35.0,15.0,2.0,48.0,0.0,942211092290487,352769495489998,942211084290487,942211082290487,
1852723,4,17,3,37,20200,13,1,1.0,,,,,,,,942211095290487,352769495489998,942211087290487,942211082290487,
1796345,4,17,3,97,20075,13,1,1.0,,,,,,,,1092698357290487,352769496489998,1092694926290487,1092687117290487,
1795842,4,17,3,89,20031,1,2,0.511956928,4.0,16.0,46.0,8.0,12.0,34.0,0.0,942212321290487,352769500489998,942212312290487,942212306290487,
1795842,4,17,3,89,20031,14,1,1.0,,,,,,,,942212330290487,352769500489998,942212315290487,942212305290487,
1797391,4,17,3,111,20005,11,1,1.0,,,,,,,,1092698774290487,352769501489998,1092692930290487,1092687166290487,
1795874,4,17,3,89,20030,12,1,1.0,,,,,,,,1092699201290487,352769504489998,1092694143290487,1092687352290487,
1852453,4,17,3,31,20206,11,1,1.0,,,,,,,,522586360126144,352769769489998,491759492126144,491759490126144,
1852453,4,17,3,31,20206,12,1,1.0,,,,,,,,522586361126144,352769769489998,491759493126144,491759490126144,
1852999,4,17,3,43,20049,13,1,1.0,,,,,,,,522586370126144,352769771489998,491759546126144,491759542126144,
1852999,4,17,3,43,20049,14,1,1.0,,,,,,,,522586371126144,352769771489998,491759547126144,491759542126144,
1852993,4,17,3,43,20011,11,1,1.0,,,,,,,,522586372126144,352769772489998,491759589126144,491759587126144,
1837561,4,17,3,197,20017,1,1,0.6353524416,,,,,,,,491757253126144,352769775489998,491757244126144,491757242126144,
1837561,4,17,3,197,20017,11,1,0.070171719,,,,,,,,522586384126144,352769775489998,491757247126144,491757242126144,
1837561,4,17,3,197,20017,12,2,0.5404231191,,,,,,,,522586387126144,352769775489998,491757248126144,491757243126144,
1796329,4,17,3,97,20029,1,1,1.0,,,,,,,,491757300126144,352769777489998,491757295126144,491757294126144,
1796329,4,17,3,97,20029,12,1,1.0,,,,,,,,522586397126144,352769777489998,491757297126144,491757294126144,
1852464,4,17,3,31,20154,11,1,1.0,,,,,,,,522586400126144,352769778489998,491757308126144,491757306126144,
1795840,4,17,3,89,20025,12,1,1.0,,,,,,,,522586405126144,352769779489998,491757327126144,491757324126144,
1795837,4,17,3,89,20002,11,1,1.0,,,,,,,,522586408126144,352769780489998,491757346126144,491757343126144,
1853035,4,17,3,43,20024,1,1,1.0,1.0,2.0,5.0,10.0,1.0,79.0,5.0,491757436126144,352769782489998,491757428126144,491757427126144,
1795853,4,17,3,89,20007,11,1,1.0,,,,,,,,522586424126144,352769784489998,491757464126144,491757461126144,
1797322,4,17,3,111,20109,12,1,1.0,,,,,,,,522586431126144,352769785489998,491757525126144,491757521126144,
1795846,4,17,3,89,20032,12,1,1.0,,,,,,,,522586439126144,352769787489998,491757567126144,491757563126144,
1837522,4,17,3,197,20202,12,2,0.4722404259,,,,,,,,522586444126144,352769788489998,491757586126144,491757584126144,
1837569,4,17,3,197,20029,14,1,1.0,,,,,,,,522586451126144,352769789489998,491757612126144,491757607126144,
1916233,4,18,4,89,20152,1,1,1.0,0.0,0.0,0.0,95.0,4.0,1.0,0.0,528824649126144,352769793489998,528824641126144,528824640126144,
1916233,4,18,4,89,20152,12,1,1.0,,,,,,,,781844134290487,352769793489998,528824643126144,528824640126144,
1916233,4,18,4,89,20152,14,1,1.0,,,,,,,,781844136290487,352769793489998,528824645126144,528824640126144,
1916222,6,18,4,89,20048,11,1,1.0,,,,,,,,942231680290487,352769508489998,942231668290487,942231665290487,
1915913,5,18,4,89,20043,11,1,1.0,,,,,,,,942230694290487,352769509489998,942230686290487,942230683290487,
1915913,5,18,4,89,20043,13,1,1.0,,,,,,,,942230696290487,352769509489998,942230688290487,942230683290487,
1856495,1,17,3,31,22840,13,2,1.0,,,,,,,,785695769290487,352769515489998,785695755290487,785695748290487,
1852381,4,17,3,31,20021,1,2,0.1344615275,,,,,,,,942082321290487,352769517489998,942082312290487,942082307290487,
1852381,4,17,3,31,20021,14,1,1.0,,,,,,,,942082329290487,352769517489998,942082316290487,942082306290487,
1855170,1,17,3,31,21988,14,1,1.0,,,,,,,,785697586290487,352769523489998,785697575290487,785697569290487,
1857013,1,17,3,31,23434,1,2,0.2124990165,1.0,0.0,90.0,10.0,0.0,0.0,0.0,785697633290487,352769524489998,785697624290487,785697618290487,
1857013,1,17,3,31,23434,14,1,1.0,,,,,,,,785697638290487,352769524489998,785697628290487,785697617290487,
1857761,1,17,3,31,22009,1,2,0.4445852571,17.0,0.0,0.0,78.0,0.0,22.0,0.0,785693313290487,352769525489998,785693304290487,785693301290487,
1857754,1,17,3,31,22016,1,1,0.872346527,30.0,0.0,0.0,80.0,0.0,20.0,0.0,785693344290487,352769527489998,785693336290487,785693331290487,
1857754,1,17,3,31,22016,1,3,0.1130815862,0.0,0.0,1.0,0.0,0.0,99.0,0.0,785693346290487,352769527489998,785693336290487,785693333290487,
1857754,1,17,3,31,22016,14,1,1.0,,,,,,,,785693353290487,352769527489998,785693340290487,785693331290487,
1857118,1,17,3,31,23545,13,1,1.0,,,,,,,,785698184290487,352769529489998,785698176290487,785698171290487,
1857093,1,17,3,31,23516,12,1,1.0,,,,,,,,785697694290487,352769530489998,785697681290487,785697671290487,
1852336,4,17,3,31,20201,13,1,1.0,,,,,,,,522586454126144,352769795489998,491757666126144,491757662126144,
1854651,1,17,3,31,23232,11,1,1.0,,,,,,,,522586473126144,352769800489998,478150006489998,478150003489998,
1857695,1,17,3,31,21833,1,1,0.4368042508,25.0,0.0,0.0,92.0,1.0,7.0,0.0,478150549489998,352769802489998,478150536489998,478150534489998,
1857695,1,17,3,31,21833,12,1,0.7327805333,,,,,,,,522586483126144,352769802489998,478150538489998,478150534489998,
1857695,1,17,3,31,21833,12,2,0.2672194667,,,,,,,,522586484126144,352769802489998,478150538489998,478150535489998,
1857695,1,17,3,31,21833,14,1,0.7327805333,,,,,,,,522586486126144,352769802489998,478150539489998,478150534489998,
1857694,1,17,3,31,21834,1,3,0.111475818,0.0,1.0,80.0,18.0,1.0,1.0,0.0,478150591489998,352769803489998,478150579489998,478150578489998,
1857696,1,17,3,31,21832,13,1,1.0,,,,,,,,522586494126144,352769804489998,478150613489998,478150608489998,
1857696,1,17,3,31,21832,14,1,1.0,,,,,,,,522586495126144,352769804489998,478150614489998,478150608489998,
1859375,1,17,3,31,21803,1,1,0.4778529429,0.0,0.0,0.0,100.0,0.0,0.0,0.0,478150650489998,352769805489998,478150638489998,478150635489998,
1859375,1,17,3,31,21803,12,3,1.0,,,,,,,,522586498126144,352769805489998,478150642489998,478150637489998,
1859375,1,17,3,31,21803,14,1,1.0,,,,,,,,522586501126144,352769805489998,478150641489998,478150635489998,
1856979,1,17,3,31,23414,12,1,1.0,,,,,,,,522586507126144,352769807489998,478150683489998,478150680489998,
1856979,1,17,3,31,23414,13,1,1.0,,,,,,,,522586508126144,352769807489998,478150684489998,478150680489998,
1852392,4,17,3,31,20205,13,1,1.0,,,,,,,,522586516126144,352769809489998,478150721489998,478150716489998,
1857047,1,17,3,31,23508,14,1,1.0,,,,,,,,522586522126144,352769810489998,478150747489998,478150742489998,
1856997,1,17,3,31,23450,14,1,1.0,,,,,,,,522586526126144,352769811489998,478150780489998,478150774489998,
1857773,1,17,3,31,22051,1,1,1.0,0.0,0.0,0.0,18.0,78.0,4.0,0.0,478150887489998,352769813489998,478150879489998,478150878489998,
1857773,1,17,3,31,22051,11,1,1.0,,,,,,,,522586531126144,352769813489998,478150880489998,478150878489998,
1857074,1,17,3,31,23535,1,1,0.9636878089,2.0,1.0,35.0,65.0,0.0,0.0,0.0,478150993489998,352769817489998,478150984489998,478150982489998,
1857074,1,17,3,31,23535,1,2,0.0363121911,35.0,0.0,0.0,70.0,0.0,30.0,0.0,478150994489998,352769817489998,478150984489998,478150983489998,
1857074,1,17,3,31,23535,11,1,1.0,,,,,,,,522586547126144,352769817489998,478150985489998,478150982489998,
1857913,1,17,3,31,22176,11,1,0.6045935639,,,,,,,,522586557126144,352769819489998,478151049489998,478151046489998,
1857913,1,17,3,31,22176,12,2,1.0,,,,,,,,522586559126144,352769819489998,478151051489998,478151047489998,
1857896,1,17,3,31,22193,14,1,1.0,,,,,,,,522586566126144,352769820489998,478151081489998,478151076489998,
1855684,1,17,3,31,22154,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,478151192489998,352769824489998,478151187489998,478151186489998,
1852340,4,17,3,31,20124,13,1,1.0,,,,,,,,942083307290487,352769533489998,942083296290487,942083289290487,
1857904,1,17,3,31,22185,13,1,0.9249497421,,,,,,,,785695891290487,352769534489998,785695877290487,785695869290487,
1857904,1,17,3,31,22185,14,1,1.0,,,,,,,,785695892290487,352769534489998,785695878290487,785695869290487,
1856927,1,17,3,31,23331,1,3,0.2134960575,,,,,,,,785693431290487,352769536489998,785693421290487,785693417290487,
1856927,1,17,3,31,23331,13,1,1.0,,,,,,,,785693436290487,352769536489998,785693424290487,785693415290487,
1856942,1,17,3,31,23370,12,1,1.0,,,,,,,,785696837290487,352769537489998,785696828290487,785696824290487,
1856942,1,17,3,31,23370,14,1,1.0,,,,,,,,785696839290487,352769537489998,785696830290487,785696824290487,
1855516,1,17,3,31,23403,12,2,0.0236101269,,,,,,,,785694973290487,352769539489998,785694953290487,785694946290487,
1855305,1,17,3,31,24535,1,1,1.0,0.0,0.0,0.0,70.0,0.0,30.0,0.0,785694255290487,352769540489998,785694249290487,785694247290487,
1855305,1,17,3,31,24535,11,1,1.0,,,,,,,,785694256290487,352769540489998,785694250290487,785694247290487,
1857355,1,17,3,31,23807,1,1,0.6935489283,20.0,5.0,76.0,2.0,5.0,17.0,0.0,785697027290487,352769541489998,785697019290487,785697014290487,
1857355,1,17,3,31,23807,12,1,1.0,,,,,,,,785697032290487,352769541489998,785697021290487,785697014290487,
1857355,1,17,3,31,23807,13,1,0.7608086488,,,,,,,,785697033290487,352769541489998,785697022290487,785697014290487,
1857096,1,17,3,31,23567,11,2,0.1791747081,,,,,,,,785698218290487,352769542489998,785698202290487,785698196290487,
1857098,1,17,3,31,23565,1,1,0.5991815819,47.0,0.0,0.0,68.0,0.0,32.0,0.0,785693467290487,352769543489998,785693459290487,785693455290487,
1857098,1,17,3,31,23565,11,1,1.0,,,,,,,,785693472290487,352769543489998,785693460290487,785693455290487,
1852343,4,17,3,31,20029,13,1,1.0,,,,,,,,942083868290487,352769545489998,942083857290487,942083848290487,
1852490,4,17,3,31,20062,1,1,1.0,85.0,0.0,0.0,0.0,25.0,75.0,0.0,942082828290487,352769546489998,942082818290487,942082815290487,
1852490,4,17,3,31,20062,11,1,1.0,,,,,,,,942082829290487,352769546489998,942082819290487,942082815290487,
1852490,4,17,3,31,20062,14,1,1.0,,,,,,,,942082832290487,352769546489998,942082822290487,942082815290487,
1852451,5,17,3,31,20080,13,1,1.0,,,,,,,,1092696401290487,352769547489998,1092694480290487,1092686676290487,
1853018,4,17,3,43,20001,13,1,1.0,,,,,,,,942082357290487,352769549489998,942082349290487,942082342290487,
1852492,4,17,3,31,20094,1,2,0.0132912927,1.0,0.0,0.0,100.0,0.0,0.0,0.0,942082412290487,352769551489998,942082403290487,942082401290487,
1852492,4,17,3,31,20094,11,1,1.0,,,,,,,,942082414290487,352769551489998,942082404290487,942082400290487,
1852474,4,17,3,31,20039,11,1,1.0,,,,,,,,942083342290487,352769554489998,942083324290487,942083320290487,
