PLOTID,VISIT_NBR,STATECD,UNITCD,COUNTYCD,RETIRED_PLOT,SUBP,CENTER_CONDID,REMAINING_CONDID,SUBP_STATUS_CD,SUBP_NONSAMPLE_REASN_CD,SLOPE,ASPECT,WATER_DEPTH,CN,PLT_CN,CENTER_CND_CN,REMAINING_CND_CN,PREV_PLT_CN
1857748,1,17,3,31,22022,11,1,1,2,,,,0.0,478151012489998,352769818489998,478151009489998,,
1857896,1,17,3,31,22193,12,1,1,2,,,,0.0,478151079489998,352769820489998,478151076489998,,
1857896,1,17,3,31,22193,13,1,1,2,,,,0.0,478151080489998,352769820489998,478151076489998,,
1857721,2,17,3,31,21968,11,1,1,2,,,,0.0,942082786290487,559740569126144,942082779290487,,352769823489998.0
1857721,2,17,3,31,21968,12,1,1,2,,,,0.0,942082787290487,559740569126144,942082779290487,,352769823489998.0
1857773,2,17,3,31,22051,13,1,1,2,,,,0.0,1092694632290487,559740573126144,1092686770290487,,352769813489998.0
1857790,2,17,3,31,22034,11,1,1,2,,,,0.0,942085174290487,559740575126144,942085169290487,,352769814489998.0
1855296,2,17,3,31,24544,1,1,1,2,,,,0.0,1092690720290487,559740577126144,1092686621290487,1092686621290487.0,352769828489998.0
1857748,2,17,3,31,22022,1,1,1,2,,,,0.0,942084035290487,559740581126144,942084029290487,942084029290487.0,352769818489998.0
1857725,3,17,3,31,21964,11,1,1,2,,,,0.0,942231117290487,781816978290487,942231114290487,,352769747489998.0
1857725,3,17,3,31,21964,12,1,1,2,,,,0.0,942231118290487,781816978290487,942231114290487,,352769747489998.0
1857725,3,17,3,31,21964,14,1,1,2,,,,0.0,942231120290487,781816978290487,942231114290487,,352769747489998.0
1855673,2,17,3,31,22165,14,1,1,2,,,,0.0,942231816290487,781816984290487,942231809290487,,352769743489998.0
1857762,2,17,3,31,22008,11,1,1,2,,,,0.0,942230902290487,781816993290487,942230899290487,,352769738489998.0
1857762,2,17,3,31,22008,13,1,1,2,,,,0.0,942230904290487,781816993290487,942230899290487,,352769738489998.0
1857797,2,17,3,31,22027,14,1,1,2,,,,0.0,942231276290487,781816999290487,942231268290487,,352769736489998.0
1857776,2,17,3,31,22048,12,1,1,2,,,,0.0,942231325290487,781817002290487,942231316290487,,352769737489998.0
1857888,2,17,3,31,22120,12,1,1,2,,,,0.0,942230711290487,781817005290487,942230706290487,,352769740489998.0
1857870,2,17,3,31,22138,14,1,1,2,,,,0.0,942231076290487,781817011290487,942231069290487,,352769745489998.0
1857910,3,17,3,31,22179,11,1,1,2,,,,0.0,942231149290487,781817017290487,942231141290487,,352769749489998.0
1857693,2,17,3,31,21835,1,1,1,2,,,,0.0,942231194290487,781817031290487,942231189290487,942231189290487.0,352769728489998.0
1857349,2,17,3,31,23813,1,1,1,2,,,,0.0,942231929290487,781817061290487,942231923290487,942231923290487.0,352769753489998.0
1857819,2,17,3,31,22062,1,1,1,2,,,,0.0,1287854098290487,992948007290487,1287854096290487,1287854096290487.0,352769681489998.0
1857778,2,17,3,31,22046,13,1,1,2,,,,0.0,1287853560290487,992948016290487,1287853553290487,,352769674489998.0
1857063,2,17,3,31,23492,12,1,1,2,,,,0.0,1287854307290487,992948031290487,1287854301290487,,352769671489998.0
1857063,2,17,3,31,23492,14,1,1,2,,,,0.0,1287854309290487,992948031290487,1287854301290487,,352769671489998.0
1857771,2,17,3,31,22053,1,1,1,2,,,,0.0,1287854336290487,992948034290487,1287854331290487,1287854331290487.0,352769673489998.0
1857771,2,17,3,31,22053,12,1,1,2,,,,0.0,1287854337290487,992948034290487,1287854331290487,,352769673489998.0
1856994,2,17,3,31,23453,12,3,3,2,,,,0.0,1287853754290487,992948037290487,1287853743290487,,352769668489998.0
1856854,2,17,3,31,23296,11,1,1,2,,,,0.0,1287854134290487,992948040290487,1287854127290487,,352769664489998.0
1857103,2,17,3,31,23560,12,1,1,2,,,,0.0,1287853810290487,992948049290487,1287853800290487,,352769676489998.0
1857103,2,17,3,31,23560,14,1,1,2,,,,0.0,1287853812290487,992948049290487,1287853800290487,,352769676489998.0
1857043,2,17,3,31,23512,11,1,1,2,,,,0.0,1287853622290487,992948052290487,1287853618290487,,352769665489998.0
1857128,3,17,3,31,23616,14,1,1,2,,,,0.0,1287855389290487,992948055290487,1287855262290487,,352769685489998.0
1856944,2,17,3,31,23368,11,1,1,2,,,,0.0,1287853250290487,992948061290487,1287853241290487,,352769683489998.0
1856785,2,17,3,31,23176,11,1,1,2,,,,0.0,1287854174290487,992948070290487,1287854167290487,,352769662489998.0
1855301,2,17,3,31,24539,13,1,1,2,,,,0.0,1287855509290487,992948073290487,1287855257290487,,352769688489998.0
1796327,4,17,3,97,20023,12,1,1,2,,,,0.0,942082506290487,352769556489998,942082502290487,,
1796311,4,17,3,97,20059,12,1,1,2,,,,0.0,942083618290487,352769557489998,942083614290487,,
1837506,4,17,3,197,20116,14,1,1,2,,,,0.0,942084912290487,352769558489998,942084906290487,,
1837520,4,17,3,197,20096,1,1,1,2,,,,0.0,942084565290487,352769560489998,942084560290487,942084561290487.0,
1837520,4,17,3,197,20096,14,1,1,2,,,,0.0,942084569290487,352769560489998,942084560290487,,
1789902,4,17,3,63,20052,12,1,1,2,,,,0.0,942084591290487,352769562489998,942084587290487,,
1789902,4,17,3,63,20052,14,1,1,2,,,,0.0,942084593290487,352769562489998,942084587290487,,
1852727,4,17,3,37,20009,12,1,1,2,,,,0.0,1092694111290487,352769563489998,1092686719290487,,
1797301,4,17,3,111,20105,11,1,1,1,,7.0,225.0,0.0,942082539290487,352769564489998,942082536290487,,
1796365,4,17,3,97,20063,13,1,1,3,,,,0.0,1092694733290487,352769565489998,1092686627290487,,
1796300,4,17,3,97,20057,11,1,1,2,,,,0.0,707805918126144,352769696489998,707805916126144,,
1796300,4,17,3,97,20057,12,1,1,2,,,,0.0,707805919126144,352769696489998,707805916126144,,
1795879,4,17,3,89,20053,11,1,1,4,2.0,,,,707805452126144,352769702489998,707805448126144,,
1837449,4,17,3,197,20129,13,1,1,2,,,,0.0,707806924126144,352769703489998,707806919126144,,
1795843,4,17,3,89,20001,12,1,1,2,,,,0.0,707806251126144,352769705489998,707806244126144,,
1853016,4,17,3,43,20010,14,1,1,2,,,,0.0,707806274126144,352769706489998,707806268126144,,
1853049,4,17,3,43,20052,14,1,1,2,,,,0.0,707806298126144,352769707489998,707806291126144,,
1853043,4,17,3,43,20012,12,1,1,2,,,,0.0,707805705126144,352769709489998,707805699126144,,
1795830,4,17,3,89,20069,12,1,1,2,,,,0.0,707806467126144,352769710489998,707806463126144,,
1796089,4,17,3,93,20055,13,1,1,2,,,,0.0,707805734126144,352769711489998,707805729126144,,
1797317,4,17,3,111,20019,14,1,1,2,,,,0.0,707805762126144,352769712489998,707805755126144,,
1797333,4,17,3,111,20050,13,1,1,2,,,,0.0,707806965126144,352769713489998,707806960126144,,
1837523,4,17,3,197,20124,11,1,1,2,,,,0.0,707806502126144,352769714489998,707806493126144,,
1837523,4,17,3,197,20124,14,1,1,2,,,,0.0,707806504126144,352769714489998,707806493126144,,
1915883,4,18,4,127,20048,11,1,1,1,,38.0,205.0,0.0,707805965126144,352769716489998,707805962126144,,
1856776,1,17,3,31,23185,12,1,1,2,,,,0.0,491757973126144,352769724489998,491757968126144,,
1854662,1,17,3,31,23221,12,1,1,2,,,,0.0,491757996126144,352769725489998,491757993126144,,
1856828,1,17,3,31,23268,12,1,1,2,,,,0.0,491758047126144,352769726489998,491758043126144,,
1857693,1,17,3,31,21835,13,1,1,2,,,,0.0,491758147126144,352769728489998,491758143126144,,
1852387,4,17,3,31,20101,1,1,1,2,,,,0.0,491758221126144,352769731489998,491758218126144,491758218126144.0,
1856846,1,17,3,31,23250,1,1,1,2,,,,0.0,491758259126144,352769732489998,491758256126144,491758256126144.0,
1852389,4,17,3,31,20167,1,1,1,2,,,,0.0,491758279126144,352769733489998,491758278126144,491758278126144.0,
1857002,1,17,3,31,23445,12,1,1,2,,,,0.0,491758306126144,352769734489998,491758303126144,,
1857797,1,17,3,31,22027,1,1,1,2,,,,0.0,491758344126144,352769736489998,491758342126144,491758342126144.0,
1857797,1,17,3,31,22027,11,1,1,2,,,,0.0,491758345126144,352769736489998,491758342126144,,
1857797,1,17,3,31,22027,14,1,1,2,,,,0.0,491758346126144,352769736489998,491758342126144,,
1857776,1,17,3,31,22048,1,1,1,2,,,,0.0,491758374126144,352769737489998,491758372126144,491758372126144.0,
1857776,1,17,3,31,22048,14,1,1,2,,,,0.0,491758378126144,352769737489998,491758372126144,,
1857762,1,17,3,31,22008,1,1,1,2,,,,0.0,491758401126144,352769738489998,491758400126144,491758400126144.0,
1857710,1,17,3,31,21939,12,1,1,2,,,,0.0,491758424126144,352769739489998,491758421126144,,
1857888,1,17,3,31,22120,1,1,1,2,,,,0.0,491758450126144,352769740489998,491758449126144,491758449126144.0,
1857888,1,17,3,31,22120,11,1,1,2,,,,0.0,491758451126144,352769740489998,491758449126144,,
1857888,1,17,3,31,22120,14,1,1,2,,,,0.0,491758454126144,352769740489998,491758449126144,,
1857893,1,17,3,31,22196,12,1,1,2,,,,0.0,491758468126144,352769741489998,491758465126144,,
1857893,1,17,3,31,22196,13,1,1,2,,,,0.0,491758469126144,352769741489998,491758465126144,,
1857071,1,17,3,31,23538,11,1,1,2,,,,0.0,491758488126144,352769742489998,491758486126144,,
1857725,1,17,3,31,21964,1,1,1,2,,,,0.0,491758683126144,352769747489998,491758682126144,491758682126144.0,
1857910,1,17,3,31,22179,11,1,1,2,,,,0.0,491758741126144,352769749489998,491758737126144,,
1857910,1,17,3,31,22179,14,1,1,2,,,,0.0,491758744126144,352769749489998,491758737126144,,
1852475,4,17,3,31,20058,1,1,1,4,2.0,,,,942083465290487,352769567489998,942083463290487,942083463290487.0,
1795832,4,17,3,89,20017,11,2,2,1,,4.0,0.0,0.0,942084937290487,352769568489998,942084930290487,,
1795888,4,17,3,89,20019,13,1,1,2,,,,0.0,942083883290487,352769572489998,942083878290487,,
1797330,4,17,3,111,20087,13,1,1,2,,,,0.0,942084638290487,352769573489998,942084633290487,,
1795904,6,17,3,89,20059,11,1,1,2,,,,0.0,942083917290487,352769575489998,942083914290487,,
1789905,4,17,3,63,20073,11,1,1,1,,24.0,186.0,0.0,942085006290487,352769576489998,942085001290487,,
1917873,4,18,4,73,20155,1,1,1,1,,3.0,0.0,0.0,942083039290487,352769577489998,942083037290487,942083037290487.0,
1916052,4,18,4,89,20075,1,1,1,2,,,,0.0,942083648290487,352769578489998,942083645290487,942083645290487.0,
1915171,4,18,4,89,20095,11,1,1,2,,,,0.0,942083137290487,352769579489998,942083133290487,,
1915171,4,18,4,89,20095,13,1,1,2,,,,0.0,942083139290487,352769579489998,942083133290487,,
1915119,4,18,4,127,20096,1,1,1,1,,7.0,94.0,0.0,942084252290487,352769580489998,942084249290487,942084249290487.0,
1915975,4,18,4,89,20027,12,1,1,1,,4.0,0.0,0.0,942084661290487,352769581489998,942084655290487,,
1856864,1,17,3,31,23286,13,1,1,2,,,,0.0,785694270290487,352769588489998,785694265290487,,
1857624,1,17,3,31,21769,14,1,1,3,,,,0.0,785695906290487,352769589489998,785695901290487,,
1857031,1,17,3,31,23470,11,1,1,2,,,,0.0,785698235290487,352769591489998,785698231290487,,
1855180,1,17,3,31,21978,1,1,1,4,2.0,,,,785695166290487,352769594489998,785695159290487,785695159290487.0,
1857632,1,17,3,31,21761,11,1,1,2,,,,0.0,785693540290487,352769595489998,785693537290487,,
1857058,1,17,3,31,23497,13,1,1,2,,,,0.0,785694339290487,352769598489998,785694327290487,,
1857066,1,17,3,31,23489,11,1,1,4,2.0,,,,785693575290487,352769599489998,785693571290487,,
1857066,1,17,3,31,23489,14,1,1,4,2.0,,,,785693578290487,352769599489998,785693571290487,,
1852332,4,17,3,31,20010,14,1,1,2,,,,0.0,785696026290487,352769601489998,785696018290487,,
1857739,1,17,3,31,21950,13,1,1,2,,,,0.0,785698730290487,352769603489998,785698719290487,,
1857874,1,17,3,31,22134,11,1,1,2,,,,0.0,785693597290487,352769604489998,785693591290487,,
1857907,1,17,3,31,22182,13,1,1,2,,,,0.0,785697111290487,352769605489998,785697101290487,,
1857977,1,17,3,31,22301,11,1,1,2,,,,0.0,785695213290487,352769606489998,785695205290487,,
1855674,1,17,3,31,22164,11,1,1,4,2.0,,,,785695274290487,352769607489998,785695271290487,,
1857817,1,17,3,31,22064,11,1,1,2,,,,0.0,785697145290487,352769608489998,785697141290487,,
1852335,4,17,3,31,20130,1,1,1,2,,,,0.0,785697715290487,352769609489998,785697708290487,785697708290487.0,
1856929,1,17,3,31,23329,12,1,1,2,,,,0.0,785698793290487,352769611489998,785698785290487,,
1856929,1,17,3,31,23329,13,1,1,2,,,,0.0,785698794290487,352769611489998,785698785290487,,
1855532,1,17,3,31,23387,14,1,1,2,,,,0.0,785698843290487,352769613489998,785698834290487,,
1854669,1,17,3,31,23592,14,1,1,2,,,,0.0,785693649290487,352769614489998,785693638290487,,
1857337,1,17,3,31,23825,11,1,1,2,,,,0.0,785697756290487,352769615489998,785697750290487,,
1852446,4,17,3,31,20030,11,1,1,2,,,,0.0,785698920290487,352769623489998,785698917290487,,
1852504,4,17,3,31,20044,11,1,1,2,,,,0.0,785698346290487,352769625489998,785698338290487,,
1852401,5,17,3,31,20132,11,2,2,2,,,,0.0,785697818290487,352769626489998,785697811290487,,
1796336,4,17,3,97,20008,12,1,1,3,,,,0.0,785698941290487,352769629489998,785698938290487,,
1796315,4,17,3,97,20064,11,1,1,2,,,,0.3,785696156290487,352769631489998,785696152290487,,
1852988,4,17,3,43,20044,1,1,1,2,,,,0.0,785698956290487,352769633489998,785698955290487,785698955290487.0,
1852988,4,17,3,43,20044,13,1,1,2,,,,0.0,785698959290487,352769633489998,785698955290487,,
1852988,4,17,3,43,20044,14,1,1,2,,,,0.0,785698960290487,352769633489998,785698955290487,,
1853021,4,17,3,43,20002,1,1,1,2,,,,0.0,785697203290487,352769635489998,785697200290487,785697200290487.0,
1837451,4,17,3,197,20160,1,1,1,1,,0.0,0.0,0.0,785696187290487,352769637489998,785696181290487,785696181290487.0,
1837451,4,17,3,197,20160,14,1,1,1,,0.0,0.0,0.0,785696191290487,352769637489998,785696181290487,,
1797360,4,17,3,111,20072,14,1,1,2,,,,0.0,785697236290487,352769639489998,785697230290487,,
1853044,4,17,3,43,20014,11,1,1,1,,2.0,0.0,0.0,785699027290487,352769645489998,785699021290487,,
1795861,4,17,3,89,20067,1,1,1,1,,17.0,196.0,0.0,785697941290487,352769646489998,785697937290487,785697937290487.0,
1797320,4,17,3,111,20200,13,1,1,1,,2.0,0.0,0.0,785694440290487,352769647489998,785694434290487,,
1837534,4,17,3,197,20021,1,1,1,2,,,,0.0,785694526290487,352769651489998,785694523290487,785694523290487.0,
1915150,4,18,4,127,20092,12,1,1,2,,,,0.0,785693829290487,352769654489998,785693824290487,,
1856785,1,17,3,31,23176,13,1,1,2,,,,0.0,707806106126144,352769662489998,707806097126144,,
1857043,1,17,3,31,23512,13,1,1,2,,,,0.0,707807318126144,352769665489998,707807312126144,,
1852391,4,17,3,31,20027,1,1,1,2,,,,0.0,707806689126144,352769666489998,707806685126144,707806685126144.0,
1852391,4,17,3,31,20027,11,1,1,2,,,,0.0,707806690126144,352769666489998,707806685126144,,
1857636,1,17,3,31,21757,12,1,1,2,,,,0.0,707806724126144,352769669489998,707806720126144,,
1852395,4,17,3,31,20114,13,1,1,2,,,,0.0,707805569126144,352769672489998,707805562126144,,
1857771,1,17,3,31,22053,14,1,1,2,,,,0.0,707806162126144,352769673489998,707806153126144,,
1857103,1,17,3,31,23560,14,1,1,2,,,,0.0,707805837126144,352769676489998,707805825126144,,
1854876,1,17,3,31,22214,12,1,1,2,,,,0.0,707806371126144,352769679489998,707806360126144,,
1856944,1,17,3,31,23368,14,1,1,2,,,,0.0,707805396126144,352769683489998,707805385126144,,
1852496,4,17,3,31,20164,12,1,1,2,,,,0.0,707807113126144,352769687489998,707807110126144,,
1852496,4,17,3,31,20164,13,1,1,2,,,,0.0,707807114126144,352769687489998,707807110126144,,
1855301,1,17,3,31,24539,14,1,1,2,,,,0.0,707805875126144,352769688489998,707805870126144,,
1837411,4,17,3,197,20067,1,1,1,2,,,,0.0,707805892126144,352769690489998,707805889126144,707805889126144.0,
1837411,4,17,3,197,20067,11,1,1,2,,,,0.0,707805893126144,352769690489998,707805889126144,,
1852460,4,17,3,31,20001,1,1,1,1,,3.0,0.0,0.0,707807353126144,352769691489998,707807349126144,707807349126144.0,
1852460,4,17,3,31,20001,14,1,1,1,,3.0,0.0,0.0,707807357126144,352769691489998,707807349126144,,
1853053,4,17,3,43,29990,13,1,1,2,,,,0.0,707807132126144,352769692489998,707807127126144,,
1852411,4,17,3,31,20032,1,1,1,2,,,,0.0,707807393126144,352769693489998,707807388126144,707807388126144.0,
1469843,6,55,5,59,20094,11,1,1,2,,,,0.0,478152647489998,923417,478152644489998,,
1469843,6,55,5,59,20094,14,1,1,2,,,,0.0,478152650489998,923417,478152644489998,,
1469863,5,55,5,59,20261,11,2,2,2,,,,0.0,478152668489998,923462,478152663489998,,
1469516,1,55,5,59,22311,12,1,1,2,,,,0.0,478152689489998,923463,478152685489998,,
1469516,1,55,5,59,22311,13,1,1,2,,,,0.0,478152690489998,923463,478152685489998,,
1469621,5,55,5,59,20042,1,1,1,2,,,,0.0,491757689126144,923565,491757688126144,491757688126144.0,
1469732,5,55,5,59,20053,13,1,1,2,,,,0.0,707806322126144,923571,707806316126144,,
1469784,5,55,5,59,20076,12,1,1,2,,,,0.0,785696358290487,923575,785696352290487,,
1469663,6,55,5,59,20034,11,1,1,2,,,,0.0,785693876290487,923576,785693870290487,,
1469663,6,55,5,59,20034,12,1,1,2,,,,0.0,785693877290487,923576,785693870290487,,
1469919,4,55,5,59,20011,11,1,1,2,,,,0.0,505940845126144,923671,505940842126144,,
1467935,1,55,5,59,21596,13,1,1,2,,,,0.0,491757847126144,923675,491757843126144,,
1468139,1,55,5,59,21698,1,1,1,2,,,,0.0,491757873126144,923677,491757872126144,491757872126144.0,
1468139,1,55,5,59,21698,11,1,1,2,,,,0.0,491757874126144,923677,491757872126144,,
1469153,1,55,5,59,22205,13,1,1,4,2.0,,,,707807275126144,923686,707807270126144,,
1467887,1,55,5,59,21572,1,1,1,2,,,,0.0,707805470126144,923688,707805467126144,707805467126144.0,
1468024,1,55,5,59,21640,13,1,1,2,,,,0.0,707805503126144,923691,707805495126144,,
1469881,4,55,5,59,20272,13,1,1,2,,,,0.0,785698009290487,923692,785697999290487,,
1469478,1,55,5,59,22292,11,1,1,2,,,,0.0,785694653290487,923693,785694646290487,,
1469478,1,55,5,59,22292,12,1,1,2,,,,0.0,785694654290487,923693,785694646290487,,
1469103,1,55,5,59,22180,13,1,1,2,,,,0.0,785697288290487,923699,785697279290487,,
1469838,5,55,5,59,20025,1,1,1,1,,2.0,0.0,0.3,942084736290487,924013,942084734290487,942084734290487.0,
1469838,5,55,5,59,20025,13,1,1,1,,2.0,0.0,0.3,942084739290487,924013,942084734290487,,
1469754,5,55,5,59,20248,13,1,1,2,,,,0.0,1287172286290487,924030,1287172280290487,,
1469921,4,55,5,59,20278,11,1,1,3,,,,0.0,1092692775290487,924125,1092686756290487,,
1468101,1,55,5,59,21679,13,1,1,2,,,,0.0,942083815290487,924131,942083808290487,,
1468101,1,55,5,59,21679,14,1,1,2,,,,0.0,942083816290487,924131,942083808290487,,
1469860,5,55,5,59,20288,1,1,1,2,,,,0.0,942159830290487,924134,942159826290487,942159826290487.0,
1469860,5,55,5,59,20288,13,1,1,2,,,,0.0,942159833290487,924134,942159826290487,,
1469307,1,55,5,59,22221,12,1,1,2,,,,0.0,942163485290487,924136,942163480290487,,
1469866,5,55,5,59,20263,11,1,1,2,,,,0.0,1287189357290487,924140,1287189299290487,,
1469866,5,55,5,59,20263,14,1,1,2,,,,0.0,1287189500290487,924140,1287189299290487,,
1468516,1,55,5,59,21886,12,1,1,2,,,,0.0,1287174811290487,924144,1287174806290487,,
1857679,1,17,3,31,21849,11,1,1,2,,,,0.0,785695667290487,352769391489998,785695657290487,,
1857700,1,17,3,31,21828,13,2,2,2,,,,0.0,785693938290487,352769394489998,785693925290487,,
1856863,1,17,3,31,23287,11,1,1,2,,,,0.0,785695723290487,352769395489998,785695716290487,,
1856829,1,17,3,31,23267,11,1,1,2,,,,0.0,785696456290487,352769397489998,785696453290487,,
1857039,1,17,3,31,23462,14,1,1,2,,,,0.0,785693130290487,352769400489998,785693115290487,,
1857076,1,17,3,31,23533,11,1,1,2,,,,0.0,785694010290487,352769403489998,785694002290487,,
1852476,4,17,3,31,20031,14,1,1,2,,,,0.0,1287855384290487,352769408489998,1287855264290487,,
1858016,1,17,3,31,22316,1,1,1,2,,,,0.0,785694039290487,352769410489998,785694037290487,785694037290487.0,
1858016,1,17,3,31,22316,14,1,1,2,,,,0.0,785694043290487,352769410489998,785694037290487,,
1852428,4,17,3,31,20184,1,1,1,2,,,,0.0,1287854223290487,352769415489998,1287854220290487,1287854220290487.0,
1852428,4,17,3,31,20184,12,1,1,2,,,,0.0,1287854225290487,352769415489998,1287854220290487,,
1852362,4,17,3,31,20100,12,1,1,2,,,,0.0,1287852833290487,352769416489998,1287852826290487,,
1837462,4,17,3,197,20107,11,1,1,2,,,,0.0,1287856310290487,352769417489998,1287855254290487,,
1852385,4,17,3,31,20049,11,1,1,2,,,,0.0,1287853677290487,352769418489998,1287853674290487,,
1852385,4,17,3,31,20049,14,1,1,2,,,,0.0,1287853680290487,352769418489998,1287853674290487,,
1796293,4,17,3,97,20085,13,1,1,1,,0.0,0.0,0.0,1287853329290487,352769419489998,1287853323290487,,
1796366,4,17,3,97,20202,1,1,1,2,,,,0.0,1287854245290487,352769420489998,1287854242290487,1287854243290487.0,
1796316,4,17,3,97,20017,1,1,1,2,,,,0.0,1287856540290487,352769421489998,1287855260290487,1287855260290487.0,
1852368,4,17,3,31,20079,11,1,1,2,,,,0.0,1287852429290487,352769423489998,1287852424290487,,
